                 run          burst_time               count                dxdz                dydz                xoff                yoff                pmag               alpha                beta                 pol
               20517          1190995425                8805                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995448                8409                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995471                8756                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995494                8385                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995516                8809                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995539                8368                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995562                8637                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995585                8321                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995608                8251                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995630                8610                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995653                8388                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995676                8662                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995699                8791                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995722                8693                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995744                8562                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995767                8608                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995790                8837                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995813                8602                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995836                8707                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995858                8772                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995881                8713                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995904                8646                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995927                8414                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995950                8506                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995972                8244                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190995995                8497                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996064                8570                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996086                8699                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996109                8263                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996132                8752                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996155                8762                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996178                8411                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996200                8573                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996223                8824                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996246                8694                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996269                8688                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996292                8236                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996314                8748                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996337                8841                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996360                8271                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996383                8243                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996406                8658                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996428                8696                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996451                8756                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996497                8493                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996611                6251                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996679                7985                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996725                8586                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996748                8655                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996770                8393                   0                   0                   0                   0              73.928          3.8547e-05         -0.00137192                   1
               20517          1190996884                8559                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190996907                8726                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190996930                8226                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190996953                8625                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190996976                8675                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190996998                8627                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997021                8262                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997044                8664                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997067                8674                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997090                8501                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997112                8638                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997135                8243                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997158                8519                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997181                8743                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997204                8738                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997226                8283                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997249                8571                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997272                8507                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997295                8315                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997318                8356                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997340                8850                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997363                8747                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997386                8338                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997409                8556                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997432                8681                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997454                8696                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997477                8551                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997500                8385                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997523                8646                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997546                8731                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997568                8236                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997591                8393                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997614                8427                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997637                8673                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997660                8726                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997682                8527                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997705                8952                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997728                8771                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997751                8810                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997774                8397                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997796                8300                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997819                8806                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997842                8693                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997865                8623                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997888                8453                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997910                8643                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997933                8255                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190997979                8843                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998002                8693                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998024                8362                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998047                8759                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998070                8668                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998093                8331                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998116                8734                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998138                8704                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998161                8481                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998184                8644                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998207                8771                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998230                8697                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998252                8577                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998275                8574                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998298                8712                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998321                8764                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998344                8813                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998366                8792                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998389                8339                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998412                8639                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998435                8427                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998458                8882                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998480                8709                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998503                8830                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998526                8639                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998549                8276                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998572                8509                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998594                8685                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998617                8688                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998640                8844                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998663                8724                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998686                8291                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998708                8715                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998731                8426                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998754                8784                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998777                8332                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998800                8366                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998822                8321                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998845                8709                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998868                8775                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998891                8714                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998914                8501                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998936                8848                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998959                8416                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190998982                8824                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999005                8770                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999028                8486                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999050                8713                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999073                8525                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999096                8785                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999119                8642                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999142                8784                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999164                8330                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999187                8539                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999210                8312                   0                   0                   0                   0              73.934          3.8547e-05         -0.00138133                   1
               20517          1190999233                8166                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999256                8177                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999278                8666                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999301                8529                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999324                8576                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999347                8565                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999370                8791                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999392                8451                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999415                8694                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999438                8474                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999461                8236                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999484                8480                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999506                8248                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999529                8584                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999552                8518                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999575                8637                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999598                8677                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999620                8630                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999643                8572                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999666                8782                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999689                8590                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999712                8543                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999734                8715                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999757                8762                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999780                8332                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999803                8630                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999826                8342                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999848                8568                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999871                8792                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999894                8732                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999917                8313                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999940                8743                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999962                8580                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1190999985                8742                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000008                8675                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000031                8703                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000054                8591                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000076                8671                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000099                8152                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000122                8259                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000145                8679                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000168                8692                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000190                8688                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000213                8094                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000236                8563                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000259                8597                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000282                8285                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000304                8802                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000327                5315                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000350                8632                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000373                8579                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
               20517          1191000396                8722                   0                   0                   0                   0              73.938          3.8547e-05         -0.00137192                   1
