                 run          burst_time             poskick             negkick
               20501          1190625252               -0.25                0.25
               20501          1190625274               -0.25                0.25
               20501          1190625297               -0.25                0.25
               20501          1190625320               -0.25                0.25
               20501          1190625388               -0.25                0.25
               20501          1190625411               -0.25                0.25
               20501          1190625457               -0.25                0.25
               20501          1190625480               -0.25                0.25
               20501          1190625548               -0.25                0.25
               20501          1190625571               -0.25                0.25
               20501          1190625639               -0.25                0.25
               20501          1190625662               -0.25                0.25
               20501          1190625685               -0.25                0.25
               20501          1190625708               -0.25                0.25
               20501          1190625799               -0.25                0.25
               20501          1190625867               -0.25                0.25
               20501          1190625890               -0.25                0.25
               20501          1190625913               -0.25                0.25
               20501          1190625958               -0.25                0.25
               20501          1190626004               -0.25                0.25
               20501          1190626027               -0.25                0.25
               20501          1190626072               -0.25                0.25
               20501          1190626095               -0.25                0.25
               20501          1190626209               -0.25                0.25
               20501          1190626232               -0.25                0.25
               20501          1190626255               -0.25                0.25
               20501          1190626278               -0.25                0.25
               20501          1190626300               -0.25                0.25
               20501          1190626323               -0.25                0.25
               20501          1190626346               -0.25                0.25
               20501          1190626369               -0.25         5.68434e-14
               20501          1190626392               -0.25                0.25
               20501          1190626414               -0.25                0.25
               20501          1190626460               -0.25         5.68434e-14
               20501          1190626506               -0.25         5.68434e-14
               20501          1190626528               -0.25                0.25
               20501          1190626551               -0.25                0.25
               20501          1190626574               -0.25         5.68434e-14
               20501          1190626688               -0.25         5.68434e-14
               20501          1190626734               -0.25         5.68434e-14
               20501          1190626756               -0.25         5.68434e-14
               20501          1190626779               -0.25         5.68434e-14
               20501          1190626802               -0.25         5.68434e-14
               20501          1190626848               -0.25         5.68434e-14
               20501          1190626870               -0.25         5.68434e-14
               20501          1190626939               -0.25         5.68434e-14
               20501          1190626962               -0.25         5.68434e-14
               20501          1190627098               -0.25         5.68434e-14
               20501          1190627121               -0.25         5.68434e-14
               20501          1190627190               -0.25                0.25
               20501          1190627212               -0.25         5.68434e-14
               20501          1190627235               -0.25         5.68434e-14
               20501          1190627258               -0.25                0.25
               20501          1190627463               -0.25         5.68434e-14
               20501          1190627532               -0.25         5.68434e-14
               20515          1190936934               -0.25                0.25
               20515          1190936948               -0.25                0.25
               20515          1190936962               -0.25                0.25
               20515          1190936977               -0.25                0.25
               20515          1190936991               -0.25                0.25
               20515          1190937006               -0.25                0.25
               20515          1190937020               -0.25                0.25
               20515          1190937034               -0.25                0.25
               20515          1190937049               -0.25                0.25
               20515          1190937063               -0.25                0.25
               20515          1190937078               -0.25                0.25
               20515          1190937092               -0.25                0.25
               20515          1190937106               -0.25                0.25
               20515          1190937121               -0.25                0.25
               20515          1190937135               -0.25                0.25
               20515          1190937150               -0.25                0.25
               20515          1190937164               -0.25                0.25
               20515          1190937178               -0.25                0.25
               20515          1190937193               -0.25                0.25
               20515          1190937207               -0.25                0.25
               20515          1190937222               -0.25                0.25
               20515          1190937236               -0.25                0.25
               20515          1190937250               -0.25                0.25
               20515          1190937265               -0.25                0.25
               20515          1190937279               -0.25                0.25
               20515          1190937294               -0.25                0.25
               20515          1190937308               -0.25                0.25
               20515          1190937322               -0.25                0.25
               20515          1190937337               -0.25                0.25
               20515          1190937351               -0.25                0.25
               20515          1190937366               -0.25                0.25
               20515          1190937380               -0.25                0.25
               20515          1190937394               -0.25                0.25
               20515          1190937409               -0.25                0.25
               20515          1190937423               -0.25                0.25
               20515          1190937438               -0.25                0.25
               20515          1190937452               -0.25                0.25
               20515          1190937466               -0.25                0.25
               20515          1190937481               -0.25                0.25
               20515          1190937495               -0.25                0.25
               20515          1190937510               -0.25                0.25
               20515          1190937524               -0.25                0.25
               20515          1190937538               -0.25                0.25
               20515          1190937553               -0.25                0.25
               20515          1190937567               -0.25                0.25
               20515          1190937582               -0.25                0.25
               20515          1190937596               -0.25                0.25
               20515          1190937610               -0.25                0.25
               20515          1190937625               -0.25                0.25
               20515          1190937639               -0.25                0.25
               20515          1190937654               -0.25                0.25
               20515          1190937668               -0.25                0.25
               20515          1190937682               -0.25                0.25
               20515          1190937697               -0.25                0.25
               20515          1190937711               -0.25                0.25
               20515          1190937726               -0.25                0.25
               20515          1190937740               -0.25                0.25
               20515          1190937754               -0.25                0.25
               20515          1190937769               -0.25                0.25
               20515          1190937783               -0.25                0.25
               20515          1190937798               -0.25                0.25
               20515          1190937812               -0.25                0.25
               20515          1190937826               -0.25                0.25
               20515          1190937841               -0.25                0.25
               20515          1190937855               -0.25                0.25
               20515          1190937870               -0.25                0.25
               20515          1190937884               -0.25                0.25
               20515          1190937898               -0.25                0.25
               20515          1190937913               -0.25                0.25
               20515          1190937927               -0.25                0.25
               20515          1190937942               -0.25                0.25
               20515          1190937956               -0.25                0.25
               20515          1190937970               -0.25                0.25
               20515          1190937985               -0.25                0.25
               20515          1190937999               -0.25                0.25
               20515          1190938014               -0.25                0.25
               20515          1190938028               -0.25                0.25
               20515          1190938042               -0.25                0.25
               20515          1190938057               -0.25                0.25
               20515          1190938071               -0.25                0.25
               20515          1190938086               -0.25                0.25
               20515          1190938100               -0.25                0.25
               20515          1190938114               -0.25                0.25
               20515          1190938129               -0.25                0.25
               20515          1190938143               -0.25                0.25
               20515          1190938158               -0.25                0.25
               20515          1190938172               -0.25                0.25
               20515          1190938186               -0.25                0.25
               20515          1190938201               -0.25                0.25
               20515          1190938215               -0.25                0.25
               20515          1190938230               -0.25                0.25
               20515          1190938244               -0.25                0.25
               20515          1190938258               -0.25                0.25
               20515          1190938273               -0.25                0.25
               20515          1190938287               -0.25                0.25
               20515          1190938302               -0.25                0.25
               20515          1190938316               -0.25                0.25
               20515          1190938330               -0.25                0.25
               20515          1190938345               -0.25                0.25
               20515          1190938359               -0.25                0.25
               20515          1190938374               -0.25                0.25
               20515          1190938388               -0.25                0.25
               20515          1190938402               -0.25                0.25
               20515          1190938417               -0.25                0.25
               20515          1190938431               -0.25                0.25
               20515          1190938446               -0.25                0.25
               20515          1190938460               -0.25                0.25
               20515          1190938474               -0.25                0.25
               20515          1190938489               -0.25                0.25
               20515          1190938503               -0.25                0.25
               20515          1190938518               -0.25                0.25
               20515          1190938532               -0.25                0.25
               20515          1190938546               -0.25                0.25
               20515          1190938561               -0.25                0.25
               20515          1190938575               -0.25                0.25
               20515          1190938590               -0.25                0.25
               20515          1190938604               -0.25                0.25
               20515          1190938618               -0.25                0.25
               20515          1190938633               -0.25                0.25
               20515          1190938647               -0.25                0.25
               20515          1190938662               -0.25                0.25
               20515          1190938676               -0.25                0.25
               20515          1190938690               -0.25                0.25
               20515          1190938705               -0.25                0.25
               20515          1190938719               -0.25                0.25
               20515          1190938734               -0.25                0.25
               20515          1190938748               -0.25                0.25
               20515          1190938762               -0.25                0.25
               20515          1190938777               -0.25                0.25
               20515          1190938791               -0.25                0.25
               20515          1190938806               -0.25                0.25
               20515          1190938820               -0.25                0.25
               20515          1190938834               -0.25                0.25
               20515          1190938849               -0.25                0.25
               20515          1190938863               -0.25                0.25
               20515          1190938878               -0.25                0.25
               20515          1190938892               -0.25                0.25
               20515          1190938906               -0.25                0.25
               20515          1190938921               -0.25                0.25
               20515          1190938935               -0.25                0.25
               20515          1190938950               -0.25                0.25
               20515          1190938964               -0.25                0.25
               20515          1190938978               -0.25                0.25
               20515          1190938993               -0.25                0.25
               20515          1190939007               -0.25                0.25
               20515          1190939022               -0.25                0.25
               20515          1190939036               -0.25                0.25
               20515          1190939050               -0.25                0.25
               20515          1190939065               -0.25                0.25
               20515          1190939079               -0.25                0.25
               20515          1190939094               -0.25                0.25
               20515          1190939108               -0.25                0.25
               20515          1190939122               -0.25                0.25
               20515          1190939137               -0.25                0.25
               20515          1190939151               -0.25                0.25
               20515          1190939166               -0.25                0.25
               20515          1190939180               -0.25                0.25
               20515          1190939194               -0.25                0.25
               20515          1190939209               -0.25                0.25
               20515          1190939223               -0.25                0.25
               20515          1190939238               -0.25                0.25
               20515          1190939252               -0.25                0.25
               20515          1190939266               -0.25                0.25
               20515          1190939281               -0.25                0.25
               20515          1190939295               -0.25                0.25
               20515          1190939310               -0.25                0.25
               20515          1190939324               -0.25                0.25
               20515          1190939353               -0.25                0.25
               20515          1190939367               -0.25                0.25
               20515          1190939382               -0.25                0.25
               20515          1190939396               -0.25                0.25
               20515          1190939410               -0.25                0.25
               20515          1190939425               -0.25                0.25
               20515          1190939439               -0.25                0.25
               20515          1190939454               -0.25                0.25
               20515          1190939468               -0.25                0.25
               20515          1190939482               -0.25                0.25
               20515          1190939497               -0.25                0.25
               20515          1190939511               -0.25                0.25
               20515          1190939526               -0.25                0.25
               20515          1190939540               -0.25                0.25
               20515          1190939554               -0.25                0.25
               20515          1190939569               -0.25                0.25
               20515          1190939583               -0.25                0.25
               20515          1190939598               -0.25                0.25
               20515          1190939612               -0.25                0.25
               20515          1190939626               -0.25                0.25
               20515          1190939641               -0.25                0.25
               20515          1190939655               -0.25                0.25
               20515          1190939670               -0.25                0.25
               20515          1190939684               -0.25                0.25
               20515          1190939698               -0.25                0.25
               20515          1190939713               -0.25                0.25
               20515          1190939727               -0.25                0.25
               20515          1190939742               -0.25                0.25
               20515          1190939756               -0.25                0.25
               20515          1190939770               -0.25                0.25
               20515          1190939785               -0.25                0.25
               20515          1190939799               -0.25                0.25
               20515          1190939814               -0.25                0.25
               20515          1190939828               -0.25                0.25
               20515          1190939842               -0.25                0.25
               20515          1190939857               -0.25                0.25
               20515          1190939871               -0.25                0.25
               20515          1190939886               -0.25                0.25
               20515          1190939900               -0.25                0.25
               20515          1190939914               -0.25                0.25
               20515          1190939929               -0.25                0.25
               20515          1190939943               -0.25                0.25
               20515          1190939958               -0.25                0.25
               20515          1190939972               -0.25                0.25
               20515          1190939986               -0.25                0.25
               20515          1190940001               -0.25                0.25
               20515          1190940015               -0.25                0.25
               20515          1190940030               -0.25                0.25
               20515          1190940044               -0.25                0.25
               20515          1190940058               -0.25                0.25
               20515          1190940073               -0.25                0.25
               20515          1190940087               -0.25                0.25
               20515          1190940102               -0.25                0.25
               20515          1190940116               -0.25                0.25
               20515          1190940130               -0.25                0.25
               20515          1190940159               -0.25                0.25
               20515          1190940174               -0.25                0.25
               20515          1190940188               -0.25                0.25
               20515          1190940202               -0.25                0.25
               20515          1190940217               -0.25                0.25
               20515          1190940231               -0.25                0.25
               20515          1190940246               -0.25                0.25
               20515          1190940260               -0.25                0.25
               20515          1190940274               -0.25                0.25
               20515          1190940289               -0.25                0.25
               20515          1190940303               -0.25                0.25
               20515          1190940332               -0.25                0.25
               20515          1190940346               -0.25                0.25
               20515          1190940361               -0.25                0.25
               20515          1190940375               -0.25                0.25
               20515          1190940390               -0.25                0.25
               20515          1190940404               -0.25                0.25
               20515          1190940418               -0.25                0.25
               20515          1190940433               -0.25                0.25
               20515          1190940447               -0.25                0.25
               20515          1190940462               -0.25                0.25
               20515          1190940476               -0.25                0.25
               20515          1190940490               -0.25                0.25
               20515          1190940505               -0.25                0.25
               20515          1190940519               -0.25                0.25
