                 run          burst_time             poskick             negkick
               20485          1190352378                0.25               -0.25
               20485          1190352392                0.25               -0.25
               20485          1190352406                0.25               -0.25
               20485          1190352421                0.25               -0.25
               20485          1190352435                0.25               -0.25
               20485          1190352450                0.25               -0.25
               20485          1190352464                0.25               -0.25
               20485          1190352478                0.25               -0.25
               20485          1190352493                0.25               -0.25
               20485          1190352507                0.25               -0.25
               20485          1190352522                0.25               -0.25
               20485          1190352536                0.25               -0.25
               20485          1190352550                0.25               -0.25
               20485          1190352565                0.25               -0.25
               20485          1190352579                0.25               -0.25
               20485          1190352594                0.25               -0.25
               20485          1190352608                0.25               -0.25
               20485          1190352622                0.25               -0.25
               20485          1190352637                0.25               -0.25
               20485          1190352651                0.25               -0.25
               20485          1190352666                0.25               -0.25
               20485          1190352680                0.25               -0.25
               20485          1190352694                0.25               -0.25
               20485          1190352709                0.25               -0.25
               20485          1190352723                0.25               -0.25
               20485          1190352738                0.25               -0.25
               20485          1190352752                0.25               -0.25
               20485          1190352766                0.25               -0.25
               20485          1190352781                0.25               -0.25
               20485          1190352795                0.25               -0.25
               20485          1190352810                0.25               -0.25
               20485          1190352824                0.25               -0.25
               20485          1190352838                0.25               -0.25
               20485          1190352853                0.25               -0.25
               20485          1190352867                0.25               -0.25
               20485          1190352882                0.25               -0.25
               20485          1190352896                0.25               -0.25
               20485          1190352910                0.25               -0.25
               20485          1190352925                0.25               -0.25
               20485          1190352939                0.25               -0.25
               20485          1190352954                0.25               -0.25
               20485          1190352968                0.25               -0.25
               20485          1190352982                0.25               -0.25
               20485          1190352997                0.25               -0.25
               20485          1190353011                0.25               -0.25
               20485          1190353026                0.25               -0.25
               20485          1190353040                0.25               -0.25
               20485          1190353054                0.25               -0.25
               20485          1190353069                0.25               -0.25
               20485          1190353083                0.25               -0.25
               20485          1190353098                0.25               -0.25
               20485          1190353112                0.25               -0.25
               20485          1190353126                0.25               -0.25
               20485          1190353141                0.25               -0.25
               20485          1190353155                0.25               -0.25
               20485          1190353170                0.25               -0.25
               20485          1190353184                0.25               -0.25
               20485          1190353198                0.25               -0.25
               20485          1190353213                0.25               -0.25
               20485          1190353227                0.25               -0.25
               20485          1190353242                0.25               -0.25
               20485          1190353256                0.25               -0.25
               20485          1190353270                0.25               -0.25
               20485          1190353285                0.25               -0.25
               20485          1190353299                0.25               -0.25
               20485          1190353314                0.25               -0.25
               20485          1190353328                0.25               -0.25
               20485          1190353342                0.25               -0.25
               20485          1190353357                0.25               -0.25
               20485          1190353371                0.25               -0.25
               20485          1190353386                0.25               -0.25
               20485          1190353400                0.25               -0.25
               20485          1190353414                0.25               -0.25
               20485          1190353429                0.25               -0.25
               20485          1190353443                0.25               -0.25
               20485          1190353458                0.25               -0.25
               20485          1190353472                0.25               -0.25
               20485          1190353486                0.25               -0.25
               20485          1190353501                0.25               -0.25
               20485          1190353515                0.25               -0.25
               20485          1190353530                0.25               -0.25
               20485          1190353544                0.25               -0.25
               20485          1190353558                0.25               -0.25
               20485          1190353573                0.25               -0.25
               20485          1190353587                0.25               -0.25
               20485          1190353602                0.25               -0.25
               20485          1190353616                0.25               -0.25
               20485          1190353630                0.25               -0.25
               20485          1190353645                0.25               -0.25
               20485          1190353659                0.25               -0.25
               20485          1190353674                0.25               -0.25
               20485          1190353688                0.25               -0.25
               20485          1190353702                0.25               -0.25
               20485          1190353717                0.25               -0.25
               20485          1190353746                0.25               -0.25
               20485          1190353760                0.25               -0.25
               20485          1190353774                0.25               -0.25
               20485          1190353789                0.25               -0.25
               20485          1190353803                0.25               -0.25
               20485          1190353818                0.25               -0.25
               20485          1190353832                0.25               -0.25
               20485          1190353846                0.25               -0.25
               20485          1190353861                0.25               -0.25
               20485          1190353875                0.25               -0.25
               20485          1190353890                0.25               -0.25
               20485          1190353904                0.25               -0.25
               20485          1190353918                0.25               -0.25
               20485          1190353933                0.25               -0.25
               20485          1190353947                0.25               -0.25
               20485          1190353962                0.25               -0.25
               20485          1190353976                0.25               -0.25
               20485          1190353990                0.25               -0.25
               20485          1190354005                0.25               -0.25
               20485          1190354019                0.25               -0.25
               20485          1190354034                0.25               -0.25
               20485          1190354048                0.25               -0.25
               20485          1190354062                0.25               -0.25
               20485          1190354077                0.25               -0.25
               20485          1190354091                0.25               -0.25
               20485          1190354106                0.25               -0.25
               20485          1190354120                0.25               -0.25
               20485          1190354134                0.25               -0.25
               20485          1190354149                0.25               -0.25
               20485          1190354163                0.25               -0.25
               20485          1190354178                0.25               -0.25
               20485          1190354192                0.25               -0.25
               20485          1190354206                0.25               -0.25
               20485          1190354221                0.25               -0.25
               20485          1190354235                0.25               -0.25
               20485          1190354250                0.25               -0.25
               20485          1190354264                0.25               -0.25
               20485          1190354278                0.25               -0.25
               20485          1190354293                0.25               -0.25
               20485          1190354307                0.25               -0.25
               20485          1190354322                0.25               -0.25
               20485          1190354336                0.25               -0.25
               20485          1190354350                0.25               -0.25
               20485          1190354379                0.25               -0.25
               20485          1190354394                0.25               -0.25
               20485          1190354408                0.25               -0.25
               20485          1190354422                0.25               -0.25
               20485          1190354437                0.25               -0.25
               20485          1190354451                0.25               -0.25
               20485          1190354466                0.25               -0.25
               20485          1190354480                0.25               -0.25
               20485          1190354494                0.25               -0.25
               20485          1190354509                0.25               -0.25
               20485          1190354523                0.25               -0.25
               20485          1190354538                0.25               -0.25
               20485          1190354552                0.25               -0.25
               20485          1190354566                0.25               -0.25
               20485          1190354581                0.25               -0.25
               20485          1190354595                0.25               -0.25
               20485          1190354610                0.25               -0.25
               20485          1190354624                0.25               -0.25
               20485          1190354638                0.25               -0.25
               20485          1190354653                0.25               -0.25
               20485          1190354667                0.25               -0.25
               20485          1190354682                0.25               -0.25
               20485          1190354696                0.25               -0.25
               20485          1190354710                0.25               -0.25
               20485          1190354725                0.25               -0.25
               20485          1190354739                0.25               -0.25
               20485          1190354754                0.25               -0.25
               20485          1190354768                0.25               -0.25
               20485          1190354782                0.25               -0.25
               20485          1190354797                0.25               -0.25
               20485          1190354811                0.25               -0.25
               20485          1190354826                0.25               -0.25
               20485          1190354840                0.25               -0.25
               20485          1190354854                0.25               -0.25
               20485          1190354869                0.25               -0.25
               20485          1190354883                0.25               -0.25
               20485          1190354898                0.25               -0.25
               20485          1190354912                0.25               -0.25
               20485          1190354926                0.25               -0.25
               20485          1190354941                0.25               -0.25
               20485          1190356100                0.25               -0.25
               20485          1190356123                0.25               -0.25
               20485          1190356146                0.25               -0.25
               20485          1190356168                0.25               -0.25
               20485          1190356191                0.25               -0.25
               20485          1190356214                0.25               -0.25
               20485          1190356237                0.25               -0.25
               20485          1190356260                0.25               -0.25
               20485          1190356282                0.25               -0.25
               20485          1190356305                0.25               -0.25
               20485          1190356328                0.25               -0.25
               20485          1190356351                0.25               -0.25
               20485          1190356374                0.25               -0.25
               20485          1190356396                0.25               -0.25
               20485          1190356419                0.25               -0.25
               20485          1190356442                0.25               -0.25
               20485          1190356465                0.25               -0.25
               20485          1190356488                0.25               -0.25
               20485          1190356510                0.25               -0.25
               20485          1190356533                0.25               -0.25
               20485          1190356556                0.25               -0.25
               20485          1190356579                0.25               -0.25
               20485          1190356602                0.25               -0.25
               20485          1190356624                0.25               -0.25
               20485          1190356647                0.25               -0.25
               20485          1190356670                0.25               -0.25
               20485          1190356716                0.25               -0.25
               20485          1190356738                0.25               -0.25
               20485          1190356761                0.25               -0.25
               20485          1190356784                0.25               -0.25
               20485          1190356807                0.25               -0.25
               20485          1190356830                0.25               -0.25
               20485          1190356852                0.25               -0.25
               20485          1190356875                0.25               -0.25
               20485          1190356898                0.25               -0.25
               20485          1190356921                0.25               -0.25
               20485          1190356944                0.25               -0.25
