                 run          burst_time               count                dxdz                dydz                xoff                yoff                pmag               alpha                beta                 pol
               20522          1191134512               10252           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134527               10248           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134599               10111           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134613                9249           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134628                9071           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134642                8956           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134656                9853           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134671               11311           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134685               11454           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134700               11274           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134714               11827           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134829               11714           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134844               11788           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134901               11326           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134916               11441           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134930               11682           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134944               11602           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134959               11587           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134973               11811           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191134988               11603           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135002                4456           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135016               11588           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135031               11643           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135045               11825           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135060               11447           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135074               11752           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135088               11751           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135103               11848           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135117               11810           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135132               11750           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135146               11788           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135160               11761           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135175               11736           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135189               11841           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135204               11636           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135218               11698           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135232               11519           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135247               11779           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135261               11884           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135276               11904           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135290               11775           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135304               11790           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135319               11815           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135348               11660           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135362                8590           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135420                9112           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135434                9938           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135448                9877           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135506                7203           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135520                8519           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135535                8476           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135549                9205           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135564                9192           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135578                9888           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135592               10014           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135607               10415           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135621               10241           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135636               10544           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135650               10737           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135664               10643           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135679               10725           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135693               10762           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135708               10979           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135722               10968           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135736               10874           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135751               10859           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135765               10902           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135780                9616           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135794                9822           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135808                9718           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135823               10388           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135837               10218           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135852               10542           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135866               10716           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135880               10717           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135895               10943           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135909               10997           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135924               11007           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135938               10791           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
               20522          1191135952               10876           -0.000192            -9.4e-05             -0.7304              0.4789               73.91          3.8547e-05         -0.00131437                   1
