                 run          burst_time               count                dxdz                dydz                xoff                yoff                pmag               alpha                beta                 pol
               20497          1190492758                4263                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492773                9130                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492787                8992                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492802                9042                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492816                8974                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492830                8868                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492845                8912                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492859                8845                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492874                8943                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492888                8847                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492902                8460                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492917                8996                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492931                8866                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492946                9014                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492960                8990                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492974                8893                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190492989                9100                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493003                8890                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493018                9004                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493032                8979                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493046                8938                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493061                8971                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493075                8895                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493090                9038                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493104                8894                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493118                9090                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493133                9007                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493147                8935                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493162                9026                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493176                8924                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493190                8968                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493205                8887                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493219                9103                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493234                9060                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493248                9038                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493262                9053                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493277                9041                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493291                8780                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493306                9037                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493320                8986                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493334                8815                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493349                9067                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493363                9045                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493378                9012                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493392                9087                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493406                4298                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493421                9134                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493435                8956                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493450                8877                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493464                9091                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493478                9005                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493493                8957                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493507                9039                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493522                9136                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493536                9045                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493550                9069                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493565                8890                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493594                8975                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493608                9064                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493622                8984                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493651                8927                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493666                9004                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493680                9023                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493694                8927                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493709                9092                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493723                9013                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493738                8946                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493752                8984                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493766                9011                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493781                8961                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493795                8877                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493810                8917                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493824                9144                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493838                8974                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493853                9099                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493867                9099                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493882                8967                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493896                9087                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493910                9030                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493925                9020                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493939                9052                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493954                9010                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493968                9116                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493982                4387                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190493997                8987                   0                   0                   0                   0              73.663         -3.8547e-05          0.00192627                  -1
               20497          1190494011                9035                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494026                8943                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494040                8997                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494054                8988                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494069                8960                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494083                8990                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494098                8997                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494112                8934                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494126                8979                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494141                8955                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494155                9037                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494170                9001                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494198                9135                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494213                9098                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494227                9122                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494242                9062                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494256                9014                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494270                9009                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494285                9150                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494299                9025                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494314                8968                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494328                9010                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494342                8982                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494357                8731                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
               20497          1190494371                9024                   0                   0                   0                   0              73.642         -3.8547e-05          0.00190719                  -1
