                 run          burst_time             poskick             negkick
               20410          1188422959               -0.25                0.25
               20410          1188422988               -0.25                0.25
               20410          1188423002               -0.25                0.25
               20410          1188423016               -0.25                0.25
               20410          1188423031               -0.25                0.25
               20410          1188423045               -0.25                0.25
               20410          1188423060               -0.25                0.25
               20410          1188423074               -0.25                0.25
               20410          1188423088               -0.25                0.25
               20410          1188423189               -0.25                0.25
               20410          1188423204               -0.25                0.25
               20410          1188423218               -0.25                0.25
               20411          1188423463               -0.25                0.25
               20411          1188423477               -0.25                0.25
               20411          1188423506               -0.25                0.25
               20411          1188423520               -0.25                0.25
               20411          1188423535               -0.25                0.25
               20411          1188423564               -0.25                0.25
               20411          1188423578               -0.25                0.25
               20411          1188423592               -0.25                0.25
               20411          1188423693               -0.25                0.25
               20411          1188423708               -0.25                0.25
               20411          1188423722               -0.25                0.25
               20411          1188423765               -0.25                0.25
               20411          1188423780               -0.25                0.25
               20411          1188423794               -0.25                0.25
               20411          1188423808               -0.25                0.25
               20411          1188423837               -0.25                0.25
               20411          1188423852               -0.25                0.25
               20411          1188423895               -0.25                0.25
               20411          1188423909               -0.25                0.25
               20411          1188423924               -0.25                0.25
               20411          1188423938               -0.25                0.25
               20411          1188423952               -0.25                0.25
               20411          1188423967               -0.25                0.25
               20411          1188423981               -0.25                0.25
               20411          1188423996               -0.25                0.25
               20411          1188424068               -0.25                0.25
               20411          1188424082               -0.25                0.25
               20411          1188424111               -0.25                0.25
               20411          1188424125               -0.25                0.25
               20411          1188424140               -0.25                0.25
               20411          1188424168               -0.25                0.25
               20411          1188424183               -0.25                0.25
               20411          1188424212               -0.25                0.25
               20411          1188424226               -0.25                0.25
               20411          1188424240               -0.25                0.25
               20411          1188424255               -0.25                0.25
               20411          1188424312               -0.25                0.25
               20411          1188424327               -0.25                0.25
               20411          1188424356               -0.25                0.25
               20412          1188424543               -0.25                0.25
               20412          1188424557               -0.25                0.25
               20412          1188424572               -0.25                0.25
               20412          1188424586               -0.25                0.25
               20412          1188424629               -0.25                0.25
               20412          1188424644               -0.25                0.25
               20412          1188424658               -0.25                0.25
               20412          1188424672               -0.25                0.25
               20412          1188424687               -0.25                0.25
               20412          1188425004               -0.25                0.25
               20412          1188425032               -0.25                0.25
               20412          1188425047               -0.25                0.25
               20412          1188425076               -0.25                0.25
               20412          1188425119               -0.25                0.25
               20412          1188425148               -0.25                0.25
               20412          1188425176               -0.25                0.25
               20412          1188427293               -0.25                0.25
               20412          1188427308               -0.25                0.25
               20412          1188427322               -0.25                0.25
               20412          1188427336               -0.25                0.25
               20412          1188427351               -0.25                0.25
               20412          1188427365               -0.25                0.25
               20412          1188427394               -0.25                0.25
               20412          1188427408               -0.25                0.25
               20412          1188427423               -0.25                0.25
               20412          1188427437               -0.25                0.25
               20412          1188427452               -0.25                0.25
               20412          1188427466               -0.25                0.25
               20412          1188427480               -0.25                0.25
               20412          1188427495               -0.25                0.25
               20412          1188427509               -0.25                0.25
               20412          1188427524               -0.25                0.25
               20412          1188427538               -0.25                0.25
               20412          1188427552               -0.25                0.25
               20412          1188427567               -0.25                0.25
               20412          1188427581               -0.25                0.25
               20412          1188427596               -0.25                0.25
               20412          1188427610               -0.25                0.25
               20412          1188427624               -0.25                0.25
               20412          1188427639               -0.25                0.25
               20412          1188427653               -0.25                0.25
               20412          1188427668               -0.25                0.25
               20412          1188427682               -0.25                0.25
               20412          1188427696               -0.25                0.25
               20412          1188427711               -0.25                0.25
               20412          1188427725               -0.25                0.25
               20412          1188427740               -0.25                0.25
               20412          1188427754               -0.25                0.25
               20412          1188427768               -0.25                0.25
               20412          1188427783               -0.25                0.25
               20412          1188427797               -0.25                0.25
               20412          1188427812               -0.25                0.25
               20412          1188427826               -0.25                0.25
               20412          1188427840               -0.25                0.25
               20412          1188427855               -0.25                0.25
               20412          1188427869               -0.25                0.25
               20412          1188427884               -0.25                0.25
               20412          1188427898               -0.25                0.25
               20412          1188427912               -0.25                0.25
               20412          1188427927               -0.25                0.25
               20412          1188427941               -0.25                0.25
               20412          1188427956               -0.25                0.25
               20412          1188427970               -0.25                0.25
               20412          1188427984               -0.25                0.25
               20412          1188427999               -0.25                0.25
               20412          1188428013               -0.25                0.25
               20412          1188428028               -0.25                0.25
               20412          1188428042               -0.25                0.25
               20412          1188428056               -0.25                0.25
               20412          1188428071               -0.25                0.25
               20412          1188428085               -0.25                0.25
               20412          1188428100               -0.25                0.25
               20412          1188428114               -0.25                0.25
               20412          1188428128               -0.25                0.25
               20412          1188428143               -0.25                0.25
               20412          1188428157               -0.25                0.25
               20412          1188428172               -0.25                0.25
               20412          1188428186               -0.25                0.25
               20412          1188428200               -0.25                0.25
               20412          1188428215               -0.25                0.25
               20412          1188428229               -0.25                0.25
               20412          1188428244               -0.25                0.25
               20412          1188428258               -0.25                0.25
               20412          1188428272               -0.25                0.25
               20412          1188428287               -0.25                0.25
               20412          1188428301               -0.25                0.25
               20412          1188428316               -0.25                0.25
               20412          1188428330               -0.25                0.25
               20412          1188428344               -0.25                0.25
               20412          1188428359               -0.25                0.25
               20412          1188428373               -0.25                0.25
               20412          1188428388               -0.25                0.25
               20412          1188428402               -0.25                0.25
               20412          1188428416               -0.25                0.25
               20412          1188428431               -0.25                0.25
               20412          1188428445               -0.25                0.25
               20412          1188428460               -0.25                0.25
               20412          1188428474               -0.25                0.25
               20412          1188428488               -0.25                0.25
               20412          1188428503               -0.25                0.25
               20412          1188428517               -0.25                0.25
               20412          1188428532               -0.25                0.25
               20412          1188428546               -0.25                0.25
               20412          1188428560               -0.25                0.25
               20412          1188428575               -0.25                0.25
               20412          1188428589               -0.25                0.25
               20412          1188428604               -0.25                0.25
               20412          1188428618               -0.25                0.25
               20412          1188428632               -0.25                0.25
               20412          1188428647               -0.25                0.25
               20412          1188428661               -0.25                0.25
               20412          1188428676               -0.25                0.25
               20412          1188428690               -0.25                0.25
               20412          1188428704               -0.25                0.25
               20412          1188428719               -0.25                0.25
               20412          1188428733               -0.25                0.25
               20412          1188428748               -0.25                0.25
               20412          1188428762               -0.25                0.25
               20412          1188428776               -0.25                0.25
               20412          1188428791               -0.25                0.25
               20412          1188428805               -0.25                0.25
               20412          1188428834               -0.25                0.25
               20412          1188428848               -0.25                0.25
               20412          1188428863               -0.25                0.25
               20412          1188428877               -0.25                0.25
               20412          1188428892               -0.25                0.25
               20412          1188428906               -0.25                0.25
               20412          1188428920               -0.25                0.25
               20412          1188428935               -0.25                0.25
               20412          1188428949               -0.25                0.25
               20412          1188428964               -0.25                0.25
               20412          1188428978               -0.25                0.25
               20412          1188428992               -0.25                0.25
               20412          1188429007               -0.25                0.25
               20412          1188429021               -0.25                0.25
               20412          1188429036               -0.25                0.25
               20412          1188429050               -0.25                0.25
               20412          1188429064               -0.25                0.25
               20412          1188429079               -0.25                0.25
               20412          1188429093               -0.25                0.25
               20412          1188429108               -0.25                0.25
               20412          1188429122               -0.25                0.25
               20412          1188429136               -0.25                0.25
               20412          1188429151               -0.25                0.25
               20412          1188429165               -0.25                0.25
               20412          1188429180               -0.25                0.25
               20412          1188429194               -0.25                0.25
               20412          1188429208               -0.25                0.25
               20412          1188429223               -0.25                0.25
               20412          1188429237               -0.25                0.25
               20412          1188429252               -0.25                0.25
               20412          1188429266               -0.25                0.25
               20412          1188429280               -0.25                0.25
               20412          1188429295               -0.25                0.25
               20412          1188429309               -0.25                0.25
               20412          1188429324               -0.25                0.25
               20412          1188429338               -0.25                0.25
               20412          1188429352               -0.25                0.25
               20412          1188429367               -0.25                0.25
               20412          1188429381               -0.25                0.25
               20412          1188429396               -0.25                0.25
               20412          1188429410               -0.25                0.25
               20412          1188429424               -0.25                0.25
               20412          1188429439               -0.25                0.25
               20412          1188429453               -0.25                0.25
               20412          1188429468               -0.25                0.25
               20412          1188429482               -0.25                0.25
               20412          1188429496               -0.25                0.25
               20412          1188429511               -0.25                0.25
               20412          1188429525               -0.25                0.25
               20412          1188429540               -0.25                0.25
               20412          1188429554               -0.25                0.25
               20412          1188429568               -0.25                0.25
               20412          1188429583               -0.25                0.25
               20412          1188429597               -0.25                0.25
               20412          1188429612               -0.25                0.25
               20412          1188429626               -0.25                0.25
               20412          1188429640               -0.25                0.25
               20412          1188429655               -0.25                0.25
               20412          1188429669               -0.25                0.25
               20412          1188429684               -0.25                0.25
               20412          1188429698               -0.25                0.25
               20412          1188429712               -0.25                0.25
               20412          1188429727               -0.25                0.25
               20412          1188429741               -0.25                0.25
               20412          1188429756               -0.25                0.25
               20412          1188429770               -0.25                0.25
               20412          1188429784               -0.25                0.25
               20412          1188429799               -0.25                0.25
               20412          1188429813               -0.25                0.25
               20412          1188429828               -0.25                0.25
               20412          1188429842               -0.25                0.25
               20412          1188429856               -0.25                0.25
               20412          1188429871               -0.25                0.25
               20412          1188429885               -0.25                0.25
               20412          1188429900               -0.25                0.25
               20412          1188429914               -0.25                0.25
               20412          1188429928               -0.25                0.25
               20412          1188429943               -0.25                0.25
               20412          1188429957               -0.25                0.25
               20412          1188429972               -0.25                0.25
               20412          1188429986               -0.25                0.25
               20412          1188430000               -0.25                0.25
               20412          1188430015               -0.25                0.25
               20412          1188430029               -0.25                0.25
               20412          1188430044               -0.25                0.25
               20412          1188430058               -0.25                0.25
               20412          1188430072               -0.25                0.25
               20412          1188430087               -0.25                0.25
               20412          1188430101               -0.25                0.25
               20412          1188430116               -0.25                0.25
               20412          1188430130               -0.25                0.25
               20412          1188430144               -0.25                0.25
               20412          1188430159               -0.25                0.25
               20412          1188430173               -0.25                0.25
               20412          1188430188               -0.25                0.25
               20412          1188430202               -0.25                0.25
               20412          1188430216               -0.25                0.25
               20412          1188430231               -0.25                0.25
               20412          1188430245               -0.25                0.25
               20412          1188430260               -0.25                0.25
               20412          1188430274               -0.25                0.25
               20412          1188430288               -0.25                0.25
               20412          1188430303               -0.25                0.25
               20412          1188430317               -0.25                0.25
               20412          1188430332               -0.25                0.25
               20412          1188430346               -0.25                0.25
               20412          1188430360               -0.25                0.25
               20412          1188430375               -0.25                0.25
               20412          1188430389               -0.25                0.25
               20412          1188430404               -0.25                0.25
               20412          1188430418               -0.25                0.25
               20412          1188430432               -0.25                0.25
               20412          1188430447               -0.25                0.25
               20412          1188430461               -0.25                0.25
               20412          1188430476               -0.25                0.25
               20412          1188430490               -0.25                0.25
               20412          1188430504               -0.25                0.25
               20412          1188430519               -0.25                0.25
               20412          1188430533               -0.25                0.25
               20412          1188430548               -0.25                0.25
               20412          1188430562               -0.25                0.25
               20412          1188430576               -0.25                0.25
               20412          1188430591               -0.25                0.25
               20412          1188430605               -0.25                0.25
               20412          1188430620               -0.25                0.25
               20412          1188430634               -0.25                0.25
               20412          1188430648               -0.25                0.25
               20412          1188430663               -0.25                0.25
               20412          1188430677               -0.25                0.25
               20412          1188430692               -0.25                0.25
               20412          1188430706               -0.25                0.25
               20412          1188430720               -0.25                0.25
               20412          1188430735               -0.25                0.25
               20412          1188430749               -0.25                0.25
               20412          1188430764               -0.25                0.25
               20412          1188430778               -0.25                0.25
               20412          1188430792               -0.25                0.25
               20412          1188430807               -0.25                0.25
               20412          1188430821               -0.25                0.25
               20412          1188430836               -0.25                0.25
               20412          1188430850               -0.25                0.25
               20412          1188430864               -0.25                0.25
               20412          1188430879               -0.25                0.25
               20412          1188430893               -0.25                0.25
               20412          1188430908               -0.25                0.25
               20412          1188430922               -0.25                0.25
               20412          1188430936               -0.25                0.25
               20412          1188430951               -0.25                0.25
               20412          1188430965               -0.25                0.25
               20412          1188430980               -0.25                0.25
               20412          1188430994               -0.25                0.25
               20412          1188431008               -0.25                0.25
               20412          1188431023               -0.25                0.25
               20412          1188431037               -0.25                0.25
               20412          1188431052               -0.25                0.25
               20412          1188431066               -0.25                0.25
               20412          1188431080               -0.25                0.25
               20412          1188431095               -0.25                0.25
               20412          1188431109               -0.25                0.25
               20412          1188431124               -0.25                0.25
               20412          1188431138               -0.25                0.25
               20412          1188431152               -0.25                0.25
               20412          1188431167               -0.25                0.25
               20412          1188431181               -0.25                0.25
               20412          1188431196               -0.25                0.25
               20412          1188431210               -0.25                0.25
               20412          1188431224               -0.25                0.25
               20412          1188431239               -0.25                0.25
               20412          1188431253               -0.25                0.25
               20412          1188431268               -0.25                0.25
               20412          1188431282               -0.25                0.25
               20412          1188431296               -0.25                0.25
               20412          1188431311               -0.25                0.25
               20412          1188431325               -0.25                0.25
               20412          1188431340               -0.25                0.25
               20412          1188431354               -0.25                0.25
               20412          1188431368               -0.25                0.25
               20412          1188431383               -0.25                0.25
               20412          1188431397               -0.25                0.25
               20412          1188431412               -0.25                0.25
               20412          1188431426               -0.25                0.25
               20412          1188431440               -0.25                0.25
               20412          1188431455               -0.25                0.25
               20412          1188431469               -0.25                0.25
               20412          1188431484               -0.25                0.25
               20412          1188431498               -0.25                0.25
               20412          1188431512               -0.25                0.25
               20412          1188431527               -0.25                0.25
               20412          1188431541               -0.25                0.25
               20412          1188431556               -0.25                0.25
               20412          1188431570               -0.25                0.25
               20412          1188431584               -0.25                0.25
               20412          1188431599               -0.25                0.25
               20412          1188431613               -0.25                0.25
               20412          1188431628               -0.25                0.25
               20412          1188431642               -0.25                0.25
               20412          1188431656               -0.25                0.25
               20412          1188431671               -0.25                0.25
               20412          1188431685               -0.25                0.25
               20412          1188431700               -0.25                0.25
               20412          1188431714               -0.25                0.25
               20412          1188431728               -0.25                0.25
               20412          1188431743               -0.25                0.25
               20412          1188431757               -0.25                0.25
               20412          1188431772               -0.25                0.25
               20412          1188431786               -0.25                0.25
               20412          1188431800               -0.25                0.25
               20412          1188431815               -0.25                0.25
               20412          1188431829               -0.25                0.25
               20412          1188431844               -0.25                0.25
               20412          1188431858               -0.25                0.25
               20412          1188431872               -0.25                0.25
               20412          1188431887               -0.25                0.25
               20412          1188431901               -0.25                0.25
               20412          1188431930               -0.25                0.25
               20412          1188431944               -0.25                0.25
               20412          1188431959               -0.25                0.25
               20412          1188431973               -0.25                0.25
               20412          1188431988               -0.25                0.25
               20412          1188432002               -0.25                0.25
               20412          1188432016               -0.25                0.25
               20412          1188432031               -0.25                0.25
               20412          1188432045               -0.25                0.25
               20412          1188432060               -0.25                0.25
               20412          1188432074               -0.25                0.25
               20412          1188432088               -0.25                0.25
               20412          1188432103               -0.25                0.25
               20412          1188432117               -0.25                0.25
               20412          1188432132               -0.25                0.25
               20412          1188432146               -0.25                0.25
               20412          1188432160               -0.25                0.25
               20412          1188432175               -0.25                0.25
               20412          1188432189               -0.25                0.25
               20412          1188432204               -0.25                0.25
               20412          1188432218               -0.25                0.25
               20412          1188432232               -0.25                0.25
               20412          1188432247               -0.25                0.25
               20412          1188432261               -0.25                0.25
               20412          1188432276               -0.25                0.25
               20412          1188432290               -0.25                0.25
               20412          1188432304               -0.25                0.25
               20412          1188432333               -0.25                0.25
               20412          1188432348               -0.25                0.25
               20412          1188432362               -0.25                0.25
               20412          1188432376               -0.25                0.25
               20412          1188432391               -0.25                0.25
               20412          1188432405               -0.25                0.25
               20412          1188432420               -0.25                0.25
               20412          1188432434               -0.25                0.25
               20412          1188432448               -0.25                0.25
               20412          1188432463               -0.25                0.25
               20412          1188432477               -0.25                0.25
               20412          1188432492               -0.25                0.25
               20412          1188432506               -0.25                0.25
               20412          1188432520               -0.25                0.25
               20412          1188432535               -0.25                0.25
               20412          1188432549               -0.25                0.25
               20412          1188432564               -0.25                0.25
               20412          1188432578               -0.25                0.25
               20412          1188432592               -0.25                0.25
               20412          1188432607               -0.25                0.25
               20412          1188432621               -0.25                0.25
               20412          1188432636               -0.25                0.25
               20412          1188432650               -0.25                0.25
               20412          1188432664               -0.25                0.25
               20412          1188432679               -0.25                0.25
               20412          1188432693               -0.25                0.25
               20412          1188432708               -0.25                0.25
               20412          1188432722               -0.25                0.25
               20412          1188432736               -0.25                0.25
               20412          1188432751               -0.25                0.25
               20412          1188432765               -0.25                0.25
               20412          1188432780               -0.25                0.25
               20412          1188432794               -0.25                0.25
               20412          1188432808               -0.25                0.25
               20412          1188432823               -0.25                0.25
               20412          1188432837               -0.25                0.25
               20412          1188432852               -0.25                0.25
               20412          1188432880               -0.25                0.25
               20412          1188432895               -0.25                0.25
               20412          1188432909               -0.25                0.25
               20412          1188432924               -0.25                0.25
               20412          1188432938               -0.25                0.25
               20412          1188432952               -0.25                0.25
               20412          1188432967               -0.25                0.25
               20412          1188432981               -0.25                0.25
               20412          1188432996               -0.25                0.25
               20412          1188433010               -0.25                0.25
               20412          1188433024               -0.25                0.25
               20412          1188433039               -0.25                0.25
               20412          1188433053               -0.25                0.25
               20412          1188433068               -0.25                0.25
               20412          1188433082               -0.25                0.25
               20412          1188433096               -0.25                0.25
               20412          1188433111               -0.25                0.25
               20412          1188433125               -0.25                0.25
               20412          1188433140               -0.25                0.25
               20412          1188433154               -0.25                0.25
               20412          1188433168               -0.25                0.25
               20412          1188433183               -0.25                0.25
               20412          1188433197               -0.25                0.25
               20412          1188433212               -0.25                0.25
               20412          1188433226               -0.25                0.25
               20412          1188433240               -0.25                0.25
