             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff       trig_err             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_br          ul_u2    high1_ul_br    high1_ul_u2     low1_ul_br     low1_ul_u2    high2_ul_br    high2_ul_u2     low2_ul_br     low2_ul_u2       dt_ul_br       dt_ul_u2       dt_ll_u2       err_scat       err_trig        err_muv       err_flux     err_hscale       err_hval
  mc.p5.hnu.308.nodk            308        0.09486        0.30800        0.31597        0.00290        0.20679        0.00049        0.87342        0.01632     1639.19599      116.45375     1665.00000    9.80212e+02    4.74016e+03    1.63987e-05    5.84329e-06    1.96565e-05    7.00415e-06    1.33952e-05    4.77306e-06    2.29958e-05    8.19402e-06    1.10716e-05    3.94510e-06    1.85163e-05    6.59785e-06    0.00000e+00    3.23829e+02    9.38427e+02    2.68696e+02    6.74380e+01    2.96052e+01    6.73651e+02
  mc.p5.hnu.309.nodk            309        0.09548        0.30900        0.31590        0.00290        0.20795        0.00049        0.88323        0.01586     1670.91819      133.21747     1665.00000    1.09819e+03    5.28114e+03    1.83724e-05    6.56685e-06    2.16905e-05    7.75282e-06    1.54270e-05    5.51408e-06    2.50086e-05    8.93882e-06    1.29619e-05    4.63298e-06    1.79738e-05    6.42437e-06    0.00000e+00    3.36484e+02    8.99865e+02    2.79197e+02    7.00734e+01    3.98532e+01    7.53676e+02
  mc.p5.hnu.310.nodk            310        0.09610        0.31000        0.31761        0.00290        0.21024        0.00049        0.90405        0.01467     1724.75136      146.97319     1678.00000    1.19165e+03    5.66812e+03    1.99360e-05    7.14860e-06    2.32962e-05    8.35351e-06    1.69302e-05    6.07080e-06    2.65765e-05    9.52974e-06    1.43792e-05    5.15605e-06    1.65993e-05    5.95213e-06    0.00000e+00    4.20318e+02    7.83010e+02    2.97477e+02    7.46613e+01    4.99966e+01    8.15900e+02
  mc.p5.hnu.311.nodk            311        0.09672        0.31100        0.31876        0.00290        0.21173        0.00049        0.90377        0.01454     1720.94998      146.61422     1663.00000    1.17954e+03    5.57102e+03    1.97334e-05    7.09955e-06    2.30699e-05    8.29993e-06    1.67519e-05    6.02688e-06    2.63271e-05    9.47179e-06    1.42229e-05    5.11703e-06    1.57283e-05    5.65862e-06    0.00000e+00    4.45215e+02    7.66194e+02    2.96167e+02    7.43326e+01    4.89552e+01    8.19299e+02
  mc.p5.hnu.312.nodk            312        0.09734        0.31200        0.31901        0.00290        0.21317        0.00049        0.89407        0.01522     1719.78994      146.44597     1707.00000    1.17104e+03    5.49346e+03    1.95912e-05    7.07275e-06    2.29051e-05    8.26911e-06    1.66280e-05    6.00299e-06    2.61403e-05    9.43707e-06    1.41151e-05    5.09577e-06    1.86699e-05    6.74013e-06    0.00000e+00    4.44615e+02    8.57561e+02    2.95768e+02    7.42324e+01    5.02404e+01    8.01903e+02
  mc.p5.hnu.313.nodk            313        0.09797        0.31300        0.31804        0.00290        0.21309        0.00049        0.89706        0.01498     1717.68494      140.49242     1677.00000    1.12777e+03    5.29238e+03    1.88673e-05    6.83579e-06    2.21833e-05    8.03721e-06    1.59116e-05    5.76492e-06    2.54203e-05    9.21001e-06    1.34251e-05    4.86403e-06    1.59773e-05    5.78873e-06    0.00000e+00    4.43527e+02    8.22614e+02    2.95044e+02    7.40508e+01    4.52054e+01    8.02088e+02
  mc.p5.hnu.314.nodk            314        0.09860        0.31400        0.31826        0.00290        0.21441        0.00049        0.88110        0.01597     1671.66309      125.46446     1720.00000    1.00961e+03    4.70870e+03    1.68905e-05    6.14228e-06    2.01095e-05    7.31286e-06    1.39811e-05    5.08425e-06    2.33286e-05    8.48349e-06    1.16419e-05    4.23362e-06    2.07376e-05    7.54128e-06    0.00000e+00    3.86906e+02    9.18253e+02    2.79446e+02    7.01359e+01    3.40288e+01    7.54498e+02
  mc.p5.hnu.315.nodk            315        0.09923        0.31500        0.31929        0.00290        0.21533        0.00049        0.88034        0.01607     1674.54413      133.92018     1794.00000    1.06750e+03    4.95749e+03    1.78589e-05    6.51937e-06    2.10633e-05    7.68909e-06    1.49439e-05    5.45522e-06    2.42675e-05    8.85880e-06    1.25675e-05    4.58772e-06    2.72373e-05    9.94290e-06    0.00000e+00    4.19673e+02    9.34115e+02    2.80410e+02    7.03778e+01    4.23175e+01    8.20165e+02
  mc.p5.hnu.316.nodk            316        0.09986        0.31600        0.31986        0.00290        0.21687        0.00049        0.87118        0.01674     1656.40790      137.97939     1806.00000    1.08954e+03    5.02398e+03    1.82278e-05    6.68042e-06    2.14088e-05    7.84624e-06    1.53244e-05    5.61635e-06    2.45122e-05    8.98364e-06    1.29956e-05    4.76283e-06    2.98656e-05    1.09456e-05    0.00000e+00    4.10632e+02    1.01305e+03    2.74369e+02    6.88616e+01    4.53414e+01    8.62639e+02
  mc.p5.hnu.318.nodk            318        0.10112        0.31800        0.32040        0.00270        0.20934        0.00049        0.90024        0.01600     1622.52461      156.24620     1667.00000    1.26555e+03    6.04530e+03    2.11723e-05    7.82449e-06    2.43853e-05    9.01188e-06    1.82054e-05    6.72803e-06    2.76786e-05    1.02290e-05    1.56457e-05    5.78206e-06    2.47869e-05    9.16030e-06    0.00000e+00    2.82131e+02    8.31462e+02    2.63259e+02    6.60732e+01    6.00004e+01    9.51847e+02
  mc.p5.hnu.319.nodk            319        0.10176        0.31900        0.32164        0.00270        0.21117        0.00049        0.91084        0.01520     1666.61489      164.21481     1652.00000    1.31536e+03    6.22882e+03    2.20056e-05    8.16807e-06    2.52696e-05    9.37961e-06    1.89869e-05    7.04760e-06    2.85336e-05    1.05911e-05    1.64298e-05    6.09845e-06    2.09215e-05    7.76566e-06    0.00000e+00    2.09814e+02    7.73210e+02    2.77761e+02    6.97129e+01    6.53338e+01    1.01593e+03
  mc.p5.hnu.320.nodk            320        0.10240        0.32000        0.32249        0.00270        0.21321        0.00049        0.92991        0.01352     1722.73783      182.14206     1594.00000    1.43793e+03    6.74415e+03    2.40561e-05    8.96961e-06    2.73663e-05    1.02038e-05    2.10464e-05    7.84738e-06    3.05976e-05    1.14087e-05    1.83951e-05    6.85882e-06    1.60024e-05    5.96668e-06    0.00000e+00    2.24182e+02    6.27239e+02    2.96783e+02    7.44871e+01    8.09815e+01    1.12183e+03
  mc.p5.hnu.321.nodk            321        0.10304        0.32100        0.32207        0.00270        0.21331        0.00049        0.92938        0.01338     1701.97606      158.87292     1620.00000    1.26138e+03    5.91332e+03    2.11026e-05    7.90512e-06    2.44131e-05    9.14525e-06    1.81254e-05    6.78985e-06    2.76449e-05    1.03559e-05    1.56180e-05    5.85058e-06    1.56739e-05    5.87150e-06    0.00000e+00    2.18811e+02    5.99951e+02    2.89672e+02    7.27026e+01    6.39075e+01    1.08720e+03
  mc.p5.hnu.322.nodk            322        0.10368        0.32200        0.32162        0.00270        0.21389        0.00049        0.93128        0.01351     1706.66681      152.91519     1621.00000    1.21527e+03    5.68180e+03    2.03312e-05    7.65289e-06    2.35549e-05    8.86630e-06    1.73668e-05    6.53705e-06    2.68571e-05    1.01093e-05    1.48868e-05    5.60357e-06    1.47233e-05    5.54201e-06    0.00000e+00    1.38704e+02    6.13007e+02    2.91271e+02    7.31039e+01    5.81432e+01    1.11409e+03
  mc.p5.hnu.324.nodk            324        0.10498        0.32400        0.32426        0.00270        0.21763        0.00049        0.92967        0.01310     1681.50474      129.13771     1665.00000    1.02210e+03    4.69651e+03    1.70995e-05    6.50169e-06    2.02705e-05    7.70736e-06    1.42235e-05    5.40815e-06    2.34414e-05    8.91306e-06    1.18966e-05    4.52340e-06    1.59090e-05    6.04903e-06    0.00000e+00    7.03675e+01    5.61023e+02    2.82746e+02    7.09641e+01    3.83626e+01    1.04519e+03
  mc.p5.hnu.325.nodk            325        0.10563        0.32500        0.32464        0.00270        0.21844        0.00050        0.90812        0.01442     1641.32529      129.40468     1680.00000    1.01994e+03    4.66919e+03    1.70632e-05    6.52226e-06    2.01454e-05    7.70038e-06    1.41952e-05    5.42596e-06    2.33046e-05    8.90797e-06    1.19246e-05    4.55806e-06    2.00683e-05    7.67093e-06    0.00000e+00    6.70448e+01    6.79564e+02    2.69395e+02    6.76133e+01    3.87020e+01    1.05868e+03
  mc.p5.hnu.326.nodk            326        0.10628        0.32600        0.32469        0.00270        0.22088        0.00050        0.91398        0.01408     1654.62514      130.32810     1641.00000    1.01423e+03    4.59173e+03    1.69678e-05    6.52118e-06    2.00918e-05    7.72181e-06    1.41336e-05    5.43192e-06    2.31397e-05    8.89324e-06    1.18868e-05    4.56841e-06    1.60082e-05    6.15241e-06    0.00000e+00    6.94484e+01    6.49946e+02    2.73778e+02    6.87135e+01    3.82116e+01    1.04062e+03
  mc.p5.hnu.327.nodk            327        0.10693        0.32700        0.32520        0.00270        0.22223        0.00050        0.89616        0.01562     1648.19592      162.12458     1610.00000    1.23637e+03    5.56343e+03    2.06842e-05    7.99426e-06    2.37104e-05    9.16388e-06    1.78139e-05    6.88491e-06    2.68122e-05    1.03627e-05    1.53874e-05    5.94711e-06    1.80084e-05    6.96009e-06    0.00000e+00    4.86495e+01    8.25455e+02    2.71655e+02    6.81805e+01    6.09340e+01    1.19162e+03
  mc.p5.hnu.328.nodk            328        0.10758        0.32800        0.32532        0.00250        0.21198        0.00049        0.87468        0.01802     1497.68006      159.40698     1472.00000    1.26986e+03    5.99042e+03    2.12443e-05    8.25841e-06    2.43379e-05    9.46097e-06    1.83801e-05    7.14500e-06    2.74313e-05    1.06635e-05    1.60031e-05    6.22096e-06    1.93577e-05    7.52501e-06    0.00000e+00    4.01697e+01    9.51600e+02    2.24305e+02    5.62964e+01    5.88725e+01    1.15611e+03
  mc.p5.hnu.329.nodk            329        0.10824        0.32900        0.32540        0.00250        0.21264        0.00049        0.88114        0.01774     1507.22745      169.06341     1483.00000    1.34096e+03    6.30633e+03    2.24340e-05    8.77304e-06    2.55172e-05    9.97876e-06    1.95623e-05    7.65005e-06    2.85212e-05    1.11535e-05    1.70976e-05    6.68618e-06    2.06177e-05    8.06277e-06    0.00000e+00    4.06835e+01    9.20622e+02    2.27173e+02    5.70165e+01    6.58325e+01    1.21124e+03
  mc.p5.hnu.330.nodk            330        0.10890        0.33000        0.32662        0.00250        0.21580        0.00049        0.87532        0.01793     1480.60069      144.13169     1513.00000    1.13454e+03    5.25732e+03    1.89806e-05    7.46832e-06    2.20207e-05    8.66452e-06    1.62525e-05    6.39492e-06    2.49829e-05    9.83007e-06    1.39084e-05    5.47258e-06    2.15530e-05    8.48049e-06    0.00000e+00    7.84318e+01    9.19878e+02    2.19218e+02    5.50198e+01    4.66193e+01    1.21679e+03
  mc.p5.hnu.331.nodk            331        0.10956        0.33100        0.32636        0.00250        0.21615        0.00049        0.88835        0.01673     1495.24268      129.33919     1537.00000    1.02650e+03    4.74902e+03    1.71731e-05    6.80007e-06    2.01323e-05    7.97185e-06    1.44029e-05    5.70314e-06    2.31694e-05    9.17444e-06    1.21373e-05    4.80602e-06    2.04438e-05    8.09519e-06    0.00000e+00    7.99907e+01    7.92646e+02    2.23575e+02    5.61133e+01    3.68959e+01    1.25561e+03
  mc.p5.hnu.332.nodk            332        0.11022        0.33200        0.32706        0.00250        0.21787        0.00049        0.89679        0.01572     1496.62099      113.18439     1545.00000    9.00620e+02    4.13375e+03    1.50671e-05    6.00524e-06    1.80825e-05    7.20708e-06    1.23555e-05    4.92447e-06    2.10207e-05    8.37811e-06    1.02501e-05    4.08535e-06    1.88557e-05    7.51524e-06    0.00000e+00    8.01383e+01    6.87959e+02    2.23987e+02    5.62168e+01    3.43937e+01    1.25457e+03
  mc.p5.hnu.333.nodk            333        0.11089        0.33300        0.32692        0.00250        0.21891        0.00050        0.90000        0.01563     1506.07868      108.48521     1557.00000    8.65861e+02    3.95542e+03    1.44856e-05    5.81243e-06    1.74106e-05    6.98610e-06    1.17889e-05    4.73038e-06    2.04124e-05    8.19060e-06    9.66655e-06    3.87875e-06    1.84113e-05    7.38762e-06    0.00000e+00    8.11543e+01    6.84160e+02    2.26827e+02    5.69296e+01    3.94884e+01    1.35188e+03
  mc.p5.hnu.334.nodk            334        0.11156        0.33400        0.32764        0.00250        0.22096        0.00050        0.91608        0.01456     1549.89468      129.79132     1571.00000    1.00593e+03    4.55254e+03    1.68290e-05    6.79968e-06    1.98758e-05    8.03075e-06    1.41263e-05    5.70769e-06    2.28467e-05    9.23110e-06    1.19147e-05    4.81408e-06    1.85047e-05    7.47673e-06    0.00000e+00    4.03869e+01    6.06555e+02    2.40217e+02    6.02903e+01    4.50682e+01    1.40347e+03
  mc.p5.hnu.335.nodk            335        0.11223        0.33500        0.32777        0.00250        0.22158        0.00050        0.90692        0.01539     1541.70889      133.41867     1565.00000    1.02954e+03    4.64642e+03    1.72239e-05    7.00913e-06    2.01860e-05    8.21452e-06    1.45203e-05    5.90891e-06    2.32241e-05    9.45084e-06    1.22955e-05    5.00355e-06    1.90467e-05    7.75089e-06    0.00000e+00    3.99614e+01    6.84417e+02    2.37687e+02    5.96551e+01    4.32591e+01    1.49439e+03
  mc.p5.hnu.336.nodk            336        0.11290        0.33600        0.32705        0.00250        0.22230        0.00050        0.90024        0.01600     1527.56551      146.73951     1588.00000    1.12135e+03    5.04439e+03    1.87599e-05    7.69058e-06    2.17109e-05    8.90030e-06    1.60435e-05    6.57696e-06    2.46619e-05    1.01101e-05    1.37673e-05    5.64387e-06    2.33758e-05    9.58282e-06    0.00000e+00    3.92316e+01    7.36987e+02    2.33346e+02    5.85656e+01    5.28324e+01    1.56151e+03
  mc.p5.hnu.337.nodk            337        0.11357        0.33700        0.32841        0.00250        0.22533        0.00050        0.87955        0.01665     1490.24116      142.17825     1554.00000    1.07466e+03    4.76928e+03    1.79787e-05    7.42641e-06    2.08159e-05    8.59834e-06    1.53015e-05    6.32054e-06    2.37277e-05    9.80112e-06    1.31232e-05    5.42076e-06    2.27571e-05    9.40020e-06    0.00000e+00    3.73379e+01    7.95791e+02    2.22082e+02    5.57386e+01    5.13093e+01    1.58240e+03
  mc.p5.hnu.338.nodk            338        0.11424        0.33800        0.32872        0.00230        0.21417        0.00049        0.87471        0.01710     1355.26059      113.95129     1411.00000    9.18891e+02    4.29053e+03    1.53728e-05    6.39980e-06    1.82831e-05    7.61136e-06    1.27359e-05    5.30203e-06    2.11146e-05    8.79017e-06    1.06125e-05    4.41805e-06    1.97775e-05    8.23351e-06    0.00000e+00    2.26081e+00    7.02025e+02    1.83673e+02    4.60987e+01    2.84148e+01    1.46132e+03
  mc.p5.hnu.339.nodk            339        0.11492        0.33900        0.33026        0.00230        0.21651        0.00049        0.88107        0.01716     1378.88662      126.92357     1400.00000    1.00091e+03    4.62304e+03    1.67450e-05    7.02744e-06    1.96996e-05    8.26738e-06    1.41214e-05    5.92636e-06    2.25765e-05    9.47475e-06    1.19615e-05    5.01991e-06    1.84555e-05    7.74527e-06    0.00000e+00    2.34032e+00    7.20998e+02    1.90133e+02    4.77199e+01    3.91153e+01    1.46982e+03
  mc.p5.hnu.340.nodk            340        0.11560        0.34000        0.33027        0.00230        0.21795        0.00049        0.88114        0.01774     1394.24721      136.01895     1413.00000    1.06366e+03    4.88027e+03    1.77947e-05    7.53021e-06    2.06515e-05    8.73911e-06    1.51014e-05    6.39047e-06    2.35082e-05    9.94800e-06    1.29190e-05    5.46696e-06    1.92617e-05    8.15099e-06    0.00000e+00    2.39276e+00    7.87777e+02    1.94393e+02    4.87890e+01    4.50087e+01    1.71725e+03
  mc.p5.hnu.342.nodk            342        0.11696        0.34200        0.33171        0.00230        0.22214        0.00050        0.87013        0.01842     1346.43078      106.04674     1440.00000    8.29404e+02    3.73370e+03    1.38757e-05    5.97475e-06    1.66828e-05    7.18345e-06    1.13520e-05    4.88808e-06    1.94140e-05    8.35948e-06    9.40035e-06    4.04770e-06    2.10072e-05    9.04550e-06    0.00000e+00    7.25328e+00    8.12727e+02    1.81288e+02    4.54999e+01    2.19178e+01    1.96767e+03
  mc.p5.hnu.343.nodk            343        0.11765        0.34300        0.33234        0.00230        0.22332        0.00050        0.88148        0.01729     1367.92672      101.69197     1432.00000    7.93325e+02    3.55244e+03    1.32721e-05    5.76709e-06    1.60650e-05    6.98067e-06    1.07789e-05    4.68373e-06    1.88580e-05    8.19431e-06    8.82314e-06    3.83389e-06    1.81786e-05    7.89910e-06    0.00000e+00    7.48673e+00    7.20027e+02    1.87122e+02    4.69644e+01    2.38309e+01    2.13558e+03
  mc.p5.hnu.344.nodk            344        0.11834        0.34400        0.33283        0.00230        0.22520        0.00050        0.89216        0.01658     1421.32195      132.71605     1445.00000    1.00656e+03    4.46954e+03    1.68394e-05    7.38619e-06    1.96793e-05    8.63184e-06    1.42386e-05    6.24540e-06    2.24444e-05    9.84468e-06    1.20896e-05    5.30281e-06    1.86331e-05    8.17293e-06    0.00000e+00    8.08260e+00    6.97711e+02    2.02016e+02    5.07023e+01    3.93430e+01    2.26335e+03
  mc.p5.hnu.345.nodk            345        0.11903        0.34500        0.33213        0.00230        0.22655        0.00050        0.90097        0.01589     1455.44221      139.68377     1440.00000    1.04962e+03    4.63302e+03    1.75599e-05    7.77716e-06    2.03821e-05    9.02708e-06    1.49657e-05    6.62819e-06    2.32042e-05    1.02770e-05    1.28010e-05    5.66947e-06    1.64828e-05    7.30012e-06    0.00000e+00    3.33609e+00    6.58824e+02    2.11831e+02    5.31658e+01    4.92280e+01    2.55202e+03
  mc.p5.hnu.346.nodk            346        0.11972        0.34600        0.33376        0.00230        0.22895        0.00050        0.89549        0.01610     1473.62944      150.86469     1483.00000    1.11586e+03    4.87372e+03    1.86680e-05    8.35100e-06    2.15330e-05    9.63261e-06    1.60886e-05    7.19713e-06    2.43244e-05    1.08813e-05    1.38542e-05    6.19756e-06    1.94027e-05    8.67964e-06    0.00000e+00    3.41998e+00    7.01674e+02    2.17158e+02    5.45029e+01    6.23434e+01    2.71648e+03
  mc.p5.hnu.347.nodk            347        0.12041        0.34700        0.33428        0.00230        0.23101        0.00051        0.87441        0.01731     1468.12266      177.00635     1501.00000    1.28916e+03    5.58052e+03    2.15674e-05    9.74808e-06    2.43320e-05    1.09976e-05    1.89155e-05    8.54946e-06    2.70965e-05    1.22472e-05    1.66777e-05    7.53805e-06    2.39683e-05    1.08332e-05    0.00000e+00    3.39447e+00    8.44785e+02    2.15538e+02    5.40963e+01    9.80760e+01    3.02235e+03
  mc.p5.hnu.348.nodk            348        0.12110        0.34800        0.33557        0.00210        0.21931        0.00050        0.87565        0.01808     1317.90210      138.07740     1368.00000    1.06696e+03    4.86518e+03    1.78499e-05    8.15430e-06    2.06888e-05    9.45117e-06    1.53078e-05    6.99298e-06    2.34510e-05    1.07130e-05    1.31704e-05    6.01659e-06    2.17630e-05    9.94188e-06    0.00000e+00    5.97262e-01    7.40859e+02    1.73687e+02    4.35922e+01    4.29319e+01    2.71316e+03
  mc.p5.hnu.350.nodk            350        0.12250        0.35000        0.33554        0.00210        0.22221        0.00050        0.87845        0.01855     1303.84790      118.36229     1453.00000    9.12525e+02    4.10658e+03    1.52663e-05    7.13194e-06    1.79947e-05    8.40657e-06    1.27872e-05    5.97378e-06    2.07990e-05    9.71665e-06    1.07636e-05    5.02841e-06    2.66349e-05    1.24430e-05    0.00000e+00    7.32204e-02    7.57993e+02    1.70002e+02    4.26674e+01    2.44777e+01    3.35752e+03
  mc.p5.hnu.351.nodk            351        0.12320        0.35100        0.33399        0.00210        0.22332        0.00050        0.87845        0.01855     1348.72673      153.99027     1443.00000    1.16300e+03    5.20786e+03    1.94566e-05    9.19712e-06    2.22430e-05    1.05142e-05    1.69387e-05    8.00692e-06    2.50293e-05    1.18313e-05    1.47272e-05    6.96154e-06    2.66107e-05    1.25789e-05    0.00000e+00    7.83477e-02    8.11072e+02    1.81906e+02    4.56552e+01    5.32641e+01    3.60425e+03
  mc.p5.hnu.352.nodk            352        0.12390        0.35200        0.33366        0.00210        0.22409        0.00050        0.88978        0.01758     1361.18663      136.95976     1445.00000    1.04056e+03    4.64342e+03    1.74084e-05    8.32968e-06    2.01867e-05    9.65910e-06    1.48501e-05    7.10561e-06    2.28900e-05    1.09526e-05    1.27127e-05    6.08286e-06    2.37160e-05    1.13478e-05    0.00000e+00    3.82930e-04    7.23082e+02    1.85283e+02    4.65027e+01    3.81413e+01    3.80366e+03
  mc.p5.hnu.353.nodk            353        0.12461        0.35300        0.33303        0.00210        0.22533        0.00050        0.89433        0.01689     1367.94624      117.75005     1439.00000    8.97107e+02    3.98134e+03    1.50084e-05    7.27238e-06    1.77737e-05    8.61235e-06    1.25041e-05    6.05894e-06    2.05393e-05    9.95240e-06    1.04741e-05    5.07530e-06    2.03898e-05    9.87996e-06    0.00000e+00    3.86743e-04    6.67734e+02    1.87128e+02    4.69657e+01    2.72713e+01    4.07453e+03
  mc.p5.hnu.354.nodk            354        0.12532        0.35400        0.33136        0.00210        0.22713        0.00050        0.90130        0.01650     1377.80928      139.00528     1443.00000    1.03864e+03    4.57297e+03    1.73762e-05    8.53033e-06    2.01172e-05    9.87592e-06    1.48565e-05    7.29333e-06    2.29323e-05    1.12579e-05    1.27459e-05    6.25722e-06    2.22656e-05    1.09306e-05    0.00000e+00    3.92340e-04    6.36232e+02    1.89836e+02    4.76454e+01    5.84349e+01    4.52553e+03
  mc.p5.hnu.355.nodk            355        0.12602        0.35500        0.33079        0.00210        0.22845        0.00050        0.90836        0.01633     1351.29495      122.80962     1462.00000    9.22037e+02    4.03606e+03    1.54254e-05    7.67574e-06    1.81524e-05    9.03268e-06    1.29383e-05    6.43814e-06    2.08057e-05    1.03530e-05    1.09040e-05    5.42585e-06    2.36065e-05    1.17466e-05    0.00000e+00    6.78272e-02    5.90155e+02    1.82600e+02    4.58293e+01    5.22332e+01    4.79550e+03
  mc.p5.hnu.356.nodk            356        0.12674        0.35600        0.32861        0.00210        0.22825        0.00050        0.90561        0.01604     1362.67269      134.75886     1507.00000    1.00423e+03    4.39974e+03    1.68005e-05    8.47806e-06    1.95285e-05    9.85466e-06    1.42975e-05    7.21494e-06    2.22565e-05    1.12313e-05    1.22130e-05    6.16304e-06    2.74913e-05    1.38729e-05    0.00000e+00    9.47953e-03    5.82829e+02    1.85688e+02    4.66043e+01    4.25169e+01    4.85421e+03
  mc.p5.hnu.358.nodk            358        0.12816        0.35800        0.32114        0.00190        0.21238        0.00049        0.88083        0.01778     1173.06679      107.05752     1372.00000    8.70620e+02    4.09930e+03    1.45652e-05    7.57140e-06    1.72632e-05    8.97389e-06    1.20480e-05    6.26286e-06    1.99612e-05    1.03764e-05    1.00759e-05    5.23770e-06    3.03560e-05    1.57799e-05    5.19734e-07    7.02504e-03    5.60757e+02    1.37609e+02    3.45373e+01    4.51314e+01    4.33805e+03
  mc.p5.hnu.359.nodk            359        0.12888        0.35900        0.31627        0.00190        0.21169        0.00049        0.88828        0.01780     1169.16988      107.75857     1298.00000    8.78019e+02    4.14763e+03    1.46890e-05    7.75667e-06    1.73957e-05    9.18597e-06    1.21637e-05    6.42317e-06    2.01024e-05    1.06152e-05    1.01827e-05    5.37709e-06    2.49584e-05    1.31795e-05    0.00000e+00    4.02863e-03    5.49069e+02    1.36696e+02    3.43082e+01    3.05516e+01    4.48678e+03
  mc.p5.hnu.360.nodk            360        0.12960        0.36000        0.31084        0.00190        0.21045        0.00049        0.89625        0.01781     1188.84986      144.18610     1234.00000    1.15490e+03    5.48775e+03    1.93212e-05    1.03709e-05    2.21189e-05    1.18726e-05    1.68002e-05    9.01775e-06    2.48368e-05    1.33315e-05    1.45862e-05    7.82934e-06    2.29982e-05    1.23446e-05    0.00000e+00    6.94603e-01    5.58061e+02    1.41336e+02    3.54729e+01    4.79709e+01    4.75359e+03
  mc.p5.hnu.361.nodk            361        0.13032        0.36100        0.30563        0.00190        0.20854        0.00049        0.88393        0.01896     1148.71007      144.50936     1195.00000    1.16754e+03    5.59857e+03    1.95326e-05    1.06645e-05    2.22754e-05    1.21620e-05    1.69869e-05    9.27457e-06    2.50181e-05    1.36595e-05    1.48092e-05    8.08557e-06    2.33241e-05    1.27345e-05    0.00000e+00    6.48491e-01    6.06906e+02    1.31953e+02    3.31180e+01    6.87696e+01    4.71529e+03
  mc.p5.hnu.362.nodk            362        0.13104        0.36200        0.29989        0.00190        0.20711        0.00049        0.90909        0.01704     1150.68405      151.98885     1180.00000    1.23370e+03    5.95677e+03    2.06394e-05    1.14707e-05    2.34003e-05    1.30051e-05    1.80672e-05    1.00411e-05    2.61614e-05    1.45396e-05    1.58492e-05    8.80844e-06    2.30755e-05    1.28246e-05    0.00000e+00    3.08645e+00    4.65068e+02    1.32407e+02    3.32319e+01    9.55956e+01    4.74189e+03
  mc.p5.hnu.363.nodk            363        0.13177        0.36300        0.29370        0.00190        0.20552        0.00048        0.89728        0.01820     1103.47951      147.60921     1187.00000    1.20878e+03    5.88147e+03    2.02225e-05    1.14493e-05    2.29233e-05    1.29784e-05    1.77042e-05    1.00235e-05    2.56242e-05    1.45075e-05    1.55320e-05    8.79370e-06    2.70974e-05    1.53416e-05    0.00000e+00    4.18761e+00    5.00771e+02    1.21767e+02    3.05613e+01    7.13329e+01    4.54591e+03
  mc.p5.hnu.364.nodk            364        0.13250        0.36400        0.28602        0.00170        0.18805        0.00047        0.89619        0.01967      932.87964       95.32114     1038.00000    8.71275e+02    4.63324e+03    1.45762e-05    8.41406e-06    1.73568e-05    1.00192e-05    1.21409e-05    7.00828e-06    2.00479e-05    1.15726e-05    1.01080e-05    5.83478e-06    2.40844e-05    1.39026e-05    0.00000e+00    2.99288e+00    4.19207e+02    8.70264e+01    2.18421e+01    2.16441e+01    3.41603e+03
  mc.p5.hnu.365.nodk            365        0.13322        0.36500        0.27821        0.00170        0.18523        0.00047        0.90036        0.01965      916.20756      120.83986     1036.00000    1.10538e+03    5.96755e+03    1.84927e-05    1.08937e-05    2.12202e-05    1.25004e-05    1.58879e-05    9.35928e-06    2.39478e-05    1.41072e-05    1.37564e-05    8.10361e-06    2.94028e-05    1.73207e-05    0.00000e+00    2.88686e+00    3.99710e+02    8.39436e+01    2.10683e+01    3.20057e+01    3.12822e+03
  mc.p5.hnu.366.nodk            366        0.13396        0.36600        0.26676        0.00170        0.18078        0.00046        0.90780        0.01900      922.93293      155.56610      991.00000    1.43723e+03    7.95035e+03    2.40444e-05    1.44688e-05    2.69282e-05    1.62041e-05    2.14229e-05    1.28913e-05    2.97190e-05    1.78835e-05    1.91137e-05    1.15017e-05    3.04632e-05    1.83313e-05    0.00000e+00    4.23229e+00    3.73296e+02    8.51805e+01    2.13788e+01    6.25523e+01    3.10152e+03
  mc.p5.hnu.367.nodk            367        0.13469        0.36700        0.25728        0.00170        0.17659        0.00046        0.87786        0.02213      840.51168      131.54256      910.00000    1.25199e+03    7.08978e+03    2.09454e-05    1.28890e-05    2.37096e-05    1.45899e-05    1.83667e-05    1.13021e-05    2.64739e-05    1.62910e-05    1.61377e-05    9.93049e-06    2.76177e-05    1.69948e-05    0.00000e+00    1.99483e+00    4.48790e+02    7.06460e+01    1.77309e+01    3.86388e+01    2.84111e+03
  mc.p5.hnu.368.nodk            368        0.13542        0.36800        0.24435        0.00170        0.16974        0.00045        0.88933        0.02169      828.23834      158.85049      847.00000    1.56316e+03    9.20923e+03    2.61513e-05    1.64757e-05    2.90243e-05    1.82858e-05    2.34366e-05    1.47654e-05    3.17982e-05    2.00333e-05    2.10282e-05    1.32481e-05    2.80337e-05    1.76616e-05    0.00000e+00    1.93700e+00    4.08148e+02    6.85979e+01    1.72168e+01    6.02396e+01    2.59941e+03
