             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff       trig_err             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_br          ul_u2    high1_ul_br    high1_ul_u2     low1_ul_br     low1_ul_u2    high2_ul_br    high2_ul_u2     low2_ul_br     low2_ul_u2       dt_ul_br       dt_ul_u2       dt_ll_u2       err_scat       err_trig        err_muv       err_flux     err_hscale       err_hval
  mc.p5.hnu.310.nodk            310        0.09610        0.31000        0.31761        0.00290        0.21024        0.00049        0.90405        0.01467     1724.75136       51.31237     1678.00000    5.14585e+02    2.44764e+03    8.60888e-06    3.08695e-06    1.19929e-05    4.30039e-06    5.92718e-06    2.12535e-06    1.52961e-05    5.48486e-06    4.21616e-06    1.51182e-06    5.67593e-06    2.03526e-06    0.00000e+00    4.20318e+02    7.83010e+02    2.97477e+02    7.46613e+01    4.99966e+01    8.15900e+02
  mc.p5.hnu.311.nodk            311        0.09672        0.31100        0.31876        0.00290        0.21173        0.00049        0.90377        0.01454     1720.94998       51.38695     1663.00000    5.10244e+02    2.40990e+03    8.53624e-06    3.07111e-06    1.18962e-05    4.27995e-06    5.87870e-06    2.11500e-06    1.51762e-05    5.46000e-06    4.18319e-06    1.50500e-06    5.13120e-06    1.84607e-06    0.00000e+00    4.45215e+02    7.66194e+02    2.96167e+02    7.43326e+01    4.89552e+01    8.19299e+02
  mc.p5.hnu.312.nodk            312        0.09734        0.31200        0.31901        0.00290        0.21317        0.00049        0.89407        0.01522     1719.78994       52.09166     1707.00000    5.11690e+02    2.40039e+03    8.56044e-06    3.09046e-06    1.18975e-05    4.29521e-06    5.91204e-06    2.13435e-06    1.51551e-05    5.47123e-06    4.21498e-06    1.52168e-06    7.66560e-06    2.76741e-06    0.00000e+00    4.44615e+02    8.57561e+02    2.95768e+02    7.42324e+01    5.02404e+01    8.01903e+02
  mc.p5.hnu.313.nodk            313        0.09797        0.31300        0.31804        0.00290        0.21309        0.00049        0.89706        0.01498     1717.68494       51.52752     1677.00000    5.08872e+02    2.38802e+03    8.51329e-06    3.08444e-06    1.18518e-05    4.29401e-06    5.86468e-06    2.12483e-06    1.51108e-05    5.47479e-06    4.17315e-06    1.51197e-06    5.91610e-06    2.14346e-06    0.00000e+00    4.43527e+02    8.22614e+02    2.95044e+02    7.40508e+01    4.52054e+01    8.02088e+02
  mc.p5.hnu.314.nodk            314        0.09860        0.31400        0.31826        0.00290        0.21441        0.00049        0.88110        0.01597     1671.66309       50.75676     1720.00000    4.98548e+02    2.32517e+03    8.34058e-06    3.03307e-06    1.15801e-05    4.21114e-06    5.71543e-06    2.07843e-06    1.48196e-05    5.38920e-06    4.08182e-06    1.48436e-06    1.22123e-05    4.44103e-06    0.00000e+00    3.86906e+02    9.18253e+02    2.79446e+02    7.01359e+01    3.40288e+01    7.54498e+02
  mc.p5.hnu.315.nodk            315        0.09923        0.31500        0.31929        0.00290        0.21533        0.00049        0.88034        0.01607     1674.54413       52.16065     1794.00000    5.05492e+02    2.34752e+03    8.45675e-06    3.08712e-06    1.16818e-05    4.26443e-06    5.83033e-06    2.12835e-06    1.49070e-05    5.44177e-06    4.18149e-06    1.52644e-06    1.78959e-05    6.53285e-06    2.63462e-07    4.19673e+02    9.34115e+02    2.80410e+02    7.03778e+01    4.23175e+01    8.20165e+02
  mc.p5.hnu.316.nodk            316        0.09986        0.31600        0.31986        0.00290        0.21687        0.00049        0.87118        0.01674     1656.40790       53.27781     1806.00000    5.08154e+02    2.34315e+03    8.50128e-06    3.11569e-06    1.17032e-05    4.28917e-06    5.88393e-06    2.15644e-06    1.48268e-05    5.43399e-06    4.26274e-06    1.56228e-06    2.02148e-05    7.40865e-06    1.06984e-06    4.10632e+02    1.01305e+03    2.74369e+02    6.88616e+01    4.53414e+01    8.62639e+02
  mc.p5.hnu.318.nodk            318        0.10112        0.31800        0.32040        0.00270        0.20934        0.00049        0.90024        0.01600     1622.52461       51.71416     1667.00000    5.14160e+02    2.45605e+03    8.60177e-06    3.17888e-06    1.18386e-05    4.37510e-06    5.95805e-06    2.20187e-06    1.51564e-05    5.60124e-06    4.25486e-06    1.57243e-06    1.22432e-05    4.52463e-06    0.00000e+00    2.82131e+02    8.31462e+02    2.63259e+02    6.60732e+01    6.00004e+01    9.51847e+02
  mc.p5.hnu.319.nodk            319        0.10176        0.31900        0.32164        0.00270        0.21117        0.00049        0.91084        0.01520     1666.61489       51.54904     1652.00000    5.10916e+02    2.41942e+03    8.54748e-06    3.17267e-06    1.18364e-05    4.39346e-06    5.87580e-06    2.18099e-06    1.51254e-05    5.61426e-06    4.20562e-06    1.56105e-06    7.50260e-06    2.78483e-06    0.00000e+00    2.09814e+02    7.73210e+02    2.77761e+02    6.97129e+01    6.53338e+01    1.01593e+03
  mc.p5.hnu.320.nodk            320        0.10240        0.32000        0.32249        0.00270        0.21321        0.00049        0.92991        0.01352     1722.73783       52.27817     1594.00000    5.13129e+02    2.40667e+03    8.58451e-06    3.20083e-06    1.19208e-05    4.44481e-06    5.93382e-06    2.21249e-06    1.51776e-05    5.65915e-06    4.23301e-06    1.57832e-06    3.12940e-06    1.16683e-06    0.00000e+00    2.24182e+02    6.27239e+02    2.96783e+02    7.44871e+01    8.09815e+01    1.12183e+03
  mc.p5.hnu.321.nodk            321        0.10304        0.32100        0.32207        0.00270        0.21331        0.00049        0.92938        0.01338     1701.97606       50.60953     1620.00000    5.00579e+02    2.34669e+03    8.37455e-06    3.13714e-06    1.17100e-05    4.38661e-06    5.74377e-06    2.15164e-06    1.49662e-05    5.60638e-06    4.10584e-06    1.53806e-06    4.13696e-06    1.54972e-06    0.00000e+00    2.18811e+02    5.99951e+02    2.89672e+02    7.27026e+01    6.39075e+01    1.08720e+03
  mc.p5.hnu.322.nodk            322        0.10368        0.32200        0.32162        0.00270        0.21389        0.00049        0.93128        0.01351     1706.66681       49.99271     1621.00000    4.97324e+02    2.32515e+03    8.32009e-06    3.13177e-06    1.15678e-05    4.35425e-06    5.69139e-06    2.14230e-06    1.48946e-05    5.60651e-06    4.05979e-06    1.52815e-06    3.96925e-06    1.49407e-06    0.00000e+00    1.38704e+02    6.13007e+02    2.91271e+02    7.31039e+01    5.81432e+01    1.11409e+03
  mc.p5.hnu.324.nodk            324        0.10498        0.32400        0.32426        0.00270        0.21763        0.00049        0.92967        0.01310     1681.50474       47.06098     1665.00000    4.71239e+02    2.16532e+03    7.88370e-06    2.99759e-06    1.10772e-05    4.21186e-06    5.31645e-06    2.02146e-06    1.42706e-05    5.42606e-06    3.75422e-06    1.42746e-06    6.73945e-06    2.56252e-06    0.00000e+00    7.03675e+01    5.61023e+02    2.82746e+02    7.09641e+01    3.83626e+01    1.04519e+03
  mc.p5.hnu.325.nodk            325        0.10563        0.32500        0.32464        0.00270        0.21844        0.00050        0.90812        0.01442     1641.32529       48.23529     1680.00000    4.74555e+02    2.17248e+03    7.93917e-06    3.03467e-06    1.10430e-05    4.22108e-06    5.37126e-06    2.05311e-06    1.42242e-05    5.43706e-06    3.83011e-06    1.46402e-06    1.09654e-05    4.19142e-06    0.00000e+00    6.70448e+01    6.79564e+02    2.69395e+02    6.76133e+01    3.87020e+01    1.05868e+03
  mc.p5.hnu.326.nodk            326        0.10628        0.32600        0.32469        0.00270        0.22088        0.00050        0.91398        0.01408     1654.62514       47.84525     1641.00000    4.66533e+02    2.11214e+03    7.80498e-06    2.99967e-06    1.09512e-05    4.20885e-06    5.27555e-06    2.02754e-06    1.40206e-05    5.38851e-06    3.76059e-06    1.44530e-06    6.87545e-06    2.64242e-06    0.00000e+00    6.94484e+01    6.49946e+02    2.73778e+02    6.87135e+01    3.82116e+01    1.04062e+03
  mc.p5.hnu.327.nodk            327        0.10693        0.32700        0.32520        0.00270        0.22223        0.00050        0.89616        0.01562     1648.19592       52.00643     1610.00000    4.88988e+02    2.20035e+03    8.18064e-06    3.16175e-06    1.12298e-05    4.34020e-06    5.62896e-06    2.17555e-06    1.43548e-05    5.54799e-06    4.03014e-06    1.55761e-06    5.77933e-06    2.23366e-06    0.00000e+00    4.86495e+01    8.25455e+02    2.71655e+02    6.81805e+01    6.09340e+01    1.19162e+03
  mc.p5.hnu.328.nodk            328        0.10758        0.32800        0.32532        0.00250        0.21198        0.00049        0.87468        0.01802     1497.68006       52.12090     1472.00000    5.02019e+02    2.36822e+03    8.39864e-06    3.26484e-06    1.15158e-05    4.47657e-06    5.84885e-06    2.27365e-06    1.46328e-05    5.68827e-06    4.25795e-06    1.65521e-06    6.64224e-06    2.58207e-06    0.00000e+00    4.01697e+01    9.51600e+02    2.24305e+02    5.62964e+01    5.88725e+01    1.15611e+03
  mc.p5.hnu.329.nodk            329        0.10824        0.32900        0.32540        0.00250        0.21264        0.00049        0.88114        0.01774     1507.22745       52.75574     1483.00000    5.07110e+02    2.38486e+03    8.48382e-06    3.31769e-06    1.15911e-05    4.53283e-06    5.92529e-06    2.31715e-06    1.46185e-05    5.71673e-06    4.28787e-06    1.67682e-06    6.78481e-06    2.65327e-06    0.00000e+00    4.06835e+01    9.20622e+02    2.27173e+02    5.70165e+01    6.58325e+01    1.21124e+03
  mc.p5.hnu.330.nodk            330        0.10890        0.33000        0.32662        0.00250        0.21580        0.00049        0.87532        0.01793     1480.60069       52.13768     1513.00000    4.92587e+02    2.28258e+03    8.24085e-06    3.24254e-06    1.13029e-05    4.44736e-06    5.78653e-06    2.27684e-06    1.42862e-05    5.62123e-06    4.17263e-06    1.64181e-06    1.08318e-05    4.26199e-06    0.00000e+00    7.84318e+01    9.19878e+02    2.19218e+02    5.50198e+01    4.66193e+01    1.21679e+03
  mc.p5.hnu.331.nodk            331        0.10956        0.33100        0.32636        0.00250        0.21615        0.00049        0.88835        0.01673     1495.24268       50.86916     1537.00000    4.86661e+02    2.25150e+03    8.14171e-06    3.22389e-06    1.11210e-05    4.40361e-06    5.63713e-06    2.23215e-06    1.41786e-05    5.61432e-06    4.05367e-06    1.60514e-06    1.14346e-05    4.52779e-06    0.00000e+00    7.99907e+01    7.92646e+02    2.23575e+02    5.61133e+01    3.68959e+01    1.25561e+03
  mc.p5.hnu.332.nodk            332        0.11022        0.33200        0.32706        0.00250        0.21787        0.00049        0.89679        0.01572     1496.62099       49.41657     1545.00000    4.72525e+02    2.16884e+03    7.90522e-06    3.15075e-06    1.09394e-05    4.36007e-06    5.43955e-06    2.16802e-06    1.38957e-05    5.53836e-06    3.92644e-06    1.56494e-06    1.17174e-05    4.67016e-06    0.00000e+00    8.01383e+01    6.87959e+02    2.23987e+02    5.62168e+01    3.43937e+01    1.25457e+03
  mc.p5.hnu.333.nodk            333        0.11089        0.33300        0.32692        0.00250        0.21891        0.00050        0.90000        0.01563     1506.07868       50.33613     1557.00000    4.78780e+02    2.18716e+03    8.00986e-06    3.21400e-06    1.09519e-05    4.39450e-06    5.53497e-06    2.22094e-06    1.39711e-05    5.60599e-06    3.97406e-06    1.59461e-06    1.19583e-05    4.79834e-06    0.00000e+00    8.11543e+01    6.84160e+02    2.26827e+02    5.69296e+01    3.94884e+01    1.35188e+03
  mc.p5.hnu.334.nodk            334        0.11156        0.33400        0.32764        0.00250        0.22096        0.00050        0.91608        0.01456     1549.89468       50.40323     1571.00000    4.73580e+02    2.14327e+03    7.92286e-06    3.20120e-06    1.09904e-05    4.44061e-06    5.48974e-06    2.21811e-06    1.39813e-05    5.64909e-06    3.95226e-06    1.59689e-06    9.60988e-06    3.88283e-06    0.00000e+00    4.03869e+01    6.06555e+02    2.40217e+02    6.02903e+01    4.50682e+01    1.40347e+03
  mc.p5.hnu.335.nodk            335        0.11223        0.33500        0.32777        0.00250        0.22158        0.00050        0.90692        0.01539     1541.70889       52.07472     1565.00000    4.82410e+02    2.17717e+03    8.07059e-06    3.28425e-06    1.10525e-05    4.49774e-06    5.62988e-06    2.29103e-06    1.41109e-05    5.74231e-06    4.07223e-06    1.65716e-06    9.90558e-06    4.03099e-06    0.00000e+00    3.99614e+01    6.84417e+02    2.37687e+02    5.96551e+01    4.32591e+01    1.49439e+03
  mc.p5.hnu.336.nodk            336        0.11290        0.33600        0.32705        0.00250        0.22230        0.00050        0.90024        0.01600     1527.56551       53.58141     1588.00000    4.89596e+02    2.20244e+03    8.19082e-06    3.35780e-06    1.11625e-05    4.57601e-06    5.74631e-06    2.35568e-06    1.41342e-05    5.79425e-06    4.17325e-06    1.71081e-06    1.28388e-05    5.26323e-06    0.00000e+00    3.92316e+01    7.36987e+02    2.33346e+02    5.85656e+01    5.28324e+01    1.56151e+03
  mc.p5.hnu.337.nodk            337        0.11357        0.33700        0.32841        0.00250        0.22533        0.00050        0.87955        0.01665     1490.24116       54.03110     1554.00000    4.85030e+02    2.15255e+03    8.11443e-06    3.35180e-06    1.09710e-05    4.53177e-06    5.69406e-06    2.35203e-06    1.39027e-05    5.74275e-06    4.16645e-06    1.72102e-06    1.29255e-05    5.33909e-06    0.00000e+00    3.73379e+01    7.95791e+02    2.22082e+02    5.57386e+01    5.13093e+01    1.58240e+03
  mc.p5.hnu.338.nodk            338        0.11424        0.33800        0.32872        0.00230        0.21417        0.00049        0.87471        0.01710     1355.26059       50.29316     1411.00000    4.78948e+02    2.23632e+03    8.01266e-06    3.33573e-06    1.09414e-05    4.55498e-06    5.60068e-06    2.33160e-06    1.37908e-05    5.74121e-06    4.05489e-06    1.68808e-06    1.24453e-05    5.18106e-06    0.00000e+00    2.26081e+00    7.02025e+02    1.83673e+02    4.60987e+01    2.84148e+01    1.46132e+03
  mc.p5.hnu.339.nodk            339        0.11492        0.33900        0.33026        0.00230        0.21651        0.00049        0.88107        0.01716     1378.88662       51.05407     1400.00000    4.76948e+02    2.20293e+03    7.97922e-06    3.34866e-06    1.09538e-05    4.59701e-06    5.60393e-06    2.35182e-06    1.38504e-05    5.81262e-06    4.07368e-06    1.70961e-06    9.70123e-06    4.07134e-06    0.00000e+00    2.34032e+00    7.20998e+02    1.90133e+02    4.77199e+01    3.91153e+01    1.46982e+03
  mc.p5.hnu.340.nodk            340        0.11560        0.34000        0.33027        0.00230        0.21795        0.00049        0.88114        0.01774     1394.24721       54.33840     1413.00000    4.97777e+02    2.28390e+03    8.32767e-06    3.52403e-06    1.12035e-05    4.74101e-06    5.88038e-06    2.48841e-06    1.40791e-05    5.95788e-06    4.32293e-06    1.82934e-06    9.80446e-06    4.14897e-06    0.00000e+00    2.39276e+00    7.87777e+02    1.94393e+02    4.87890e+01    4.50087e+01    1.71725e+03
  mc.p5.hnu.342.nodk            342        0.11696        0.34200        0.33171        0.00230        0.22214        0.00050        0.87013        0.01842     1346.43078       55.84313     1440.00000    4.94055e+02    2.22407e+03    8.26541e-06    3.55901e-06    1.10865e-05    4.77375e-06    5.91439e-06    2.54668e-06    1.38313e-05    5.95561e-06    4.39194e-06    1.89113e-06    1.54323e-05    6.64501e-06    0.00000e+00    7.25328e+00    8.12727e+02    1.81288e+02    4.54999e+01    2.19178e+01    1.96767e+03
  mc.p5.hnu.343.nodk            343        0.11765        0.34300        0.33234        0.00230        0.22332        0.00050        0.88148        0.01729     1367.92672       56.50856     1432.00000    4.94484e+02    2.21426e+03    8.27258e-06    3.59466e-06    1.10782e-05    4.81378e-06    5.94139e-06    2.58169e-06    1.38840e-05    6.03296e-06    4.39201e-06    1.90844e-06    1.32015e-05    5.73641e-06    0.00000e+00    7.48673e+00    7.20027e+02    1.87122e+02    4.69644e+01    2.38309e+01    2.13558e+03
  mc.p5.hnu.344.nodk            344        0.11834        0.34400        0.33283        0.00230        0.22520        0.00050        0.89216        0.01658     1421.32195       58.35002     1445.00000    5.07147e+02    2.25195e+03    8.48444e-06    3.72148e-06    1.13410e-05    4.97446e-06    6.09558e-06    2.67367e-06    1.41225e-05    6.19447e-06    4.50543e-06    1.97619e-06    1.02886e-05    4.51284e-06    0.00000e+00    8.08260e+00    6.97711e+02    2.02016e+02    5.07023e+01    3.93430e+01    2.26335e+03
  mc.p5.hnu.345.nodk            345        0.11903        0.34500        0.33213        0.00230        0.22655        0.00050        0.90097        0.01589     1455.44221       60.73084     1440.00000    5.19882e+02    2.29476e+03    8.69749e-06    3.85206e-06    1.15361e-05    5.10924e-06    6.31257e-06    2.79579e-06    1.43745e-05    6.36638e-06    4.70303e-06    2.08294e-06    7.65161e-06    3.38885e-06    0.00000e+00    3.33609e+00    6.58824e+02    2.11831e+02    5.31658e+01    4.92280e+01    2.55202e+03
  mc.p5.hnu.346.nodk            346        0.11972        0.34600        0.33376        0.00230        0.22895        0.00050        0.89549        0.01610     1473.62944       62.81425     1483.00000    5.27185e+02    2.30257e+03    8.81966e-06    3.94541e-06    1.17014e-05    5.23453e-06    6.45352e-06    2.88693e-06    1.45092e-05    6.49059e-06    4.80498e-06    2.14947e-06    9.55845e-06    4.27590e-06    0.00000e+00    3.41998e+00    7.01674e+02    2.17158e+02    5.45029e+01    6.23434e+01    2.71648e+03
  mc.p5.hnu.347.nodk            347        0.12041        0.34700        0.33428        0.00230        0.23101        0.00051        0.87441        0.01731     1468.12266       67.15034     1501.00000    5.50921e+02    2.38482e+03    9.21676e-06    4.16581e-06    1.19983e-05    5.42301e-06    6.79034e-06    3.06912e-06    1.47797e-05    6.68015e-06    5.15307e-06    2.32910e-06    1.16323e-05    5.25759e-06    0.00000e+00    3.39447e+00    8.44785e+02    2.15538e+02    5.40963e+01    9.80760e+01    3.02235e+03
  mc.p5.hnu.348.nodk            348        0.12110        0.34800        0.33557        0.00210        0.21931        0.00050        0.87565        0.01808     1317.90210       62.19592     1368.00000    5.37052e+02    2.44888e+03    8.98473e-06    4.10445e-06    1.18396e-05    5.40862e-06    6.63743e-06    3.03215e-06    1.46175e-05    6.67765e-06    5.01515e-06    2.29105e-06    1.29200e-05    5.90216e-06    0.00000e+00    5.97262e-01    7.40859e+02    1.73687e+02    4.35922e+01    4.29319e+01    2.71316e+03
  mc.p5.hnu.350.nodk            350        0.12250        0.35000        0.33554        0.00210        0.22221        0.00050        0.87845        0.01855     1303.84790       66.70312     1453.00000    5.58547e+02    2.51360e+03    9.34435e-06    4.36539e-06    1.20842e-05    5.64534e-06    7.00728e-06    3.27358e-06    1.49001e-05    6.96089e-06    5.35850e-06    2.50333e-06    2.07603e-05    9.69859e-06    8.09062e-07    7.32204e-02    7.57993e+02    1.70002e+02    4.26674e+01    2.44777e+01    3.35752e+03
  mc.p5.hnu.351.nodk            351        0.12320        0.35100        0.33399        0.00210        0.22332        0.00050        0.87845        0.01855     1348.72673       69.90273     1443.00000    5.79218e+02    2.59372e+03    9.69016e-06    4.58052e-06    1.24910e-05    5.90448e-06    7.34804e-06    3.47341e-06    1.52919e-05    7.22847e-06    5.63165e-06    2.66207e-06    1.68816e-05    7.97991e-06    0.00000e+00    7.83477e-02    8.11072e+02    1.81906e+02    4.56552e+01    5.32641e+01    3.60425e+03
  mc.p5.hnu.352.nodk            352        0.12390        0.35200        0.33366        0.00210        0.22409        0.00050        0.88978        0.01758     1361.18663       70.25870     1445.00000    5.82522e+02    2.59945e+03    9.74543e-06    4.66307e-06    1.25366e-05    5.99859e-06    7.34387e-06    3.51395e-06    1.52522e-05    7.29798e-06    5.63670e-06    2.69709e-06    1.60819e-05    7.69500e-06    0.00000e+00    3.82930e-04    7.23082e+02    1.85283e+02    4.65027e+01    3.81413e+01    3.80366e+03
  mc.p5.hnu.353.nodk            353        0.12461        0.35300        0.33303        0.00210        0.22533        0.00050        0.89433        0.01689     1367.94624       71.35994     1439.00000    5.83359e+02    2.58893e+03    9.75945e-06    4.72899e-06    1.25347e-05    6.07375e-06    7.38188e-06    3.57693e-06    1.53101e-05    7.41858e-06    5.68522e-06    2.75480e-06    1.51601e-05    7.34589e-06    0.00000e+00    3.86743e-04    6.67734e+02    1.87128e+02    4.69657e+01    2.72713e+01    4.07453e+03
  mc.p5.hnu.354.nodk            354        0.12532        0.35400        0.33136        0.00210        0.22713        0.00050        0.90130        0.01650     1377.80928       74.80861     1443.00000    6.02000e+02    2.65050e+03    1.00713e-05    4.94419e-06    1.28235e-05    6.29531e-06    7.69656e-06    3.77839e-06    1.56503e-05    7.68302e-06    5.97782e-06    2.93463e-06    1.49808e-05    7.35436e-06    0.00000e+00    3.92340e-04    6.36232e+02    1.89836e+02    4.76454e+01    5.84349e+01    4.52553e+03
  mc.p5.hnu.355.nodk            355        0.12602        0.35500        0.33079        0.00210        0.22845        0.00050        0.90836        0.01633     1351.29495       75.89823     1462.00000    6.06652e+02    2.65552e+03    1.01491e-05    5.05024e-06    1.28853e-05    6.41179e-06    7.77513e-06    3.86893e-06    1.55476e-05    7.73651e-06    6.04989e-06    3.01044e-06    1.83576e-05    9.13480e-06    0.00000e+00    6.78272e-02    5.90155e+02    1.82600e+02    4.58293e+01    5.22332e+01    4.79550e+03
  mc.p5.hnu.356.nodk            356        0.12674        0.35600        0.32861        0.00210        0.22825        0.00050        0.90561        0.01604     1362.67269       76.39596     1507.00000    6.09233e+02    2.66917e+03    1.01923e-05    5.14335e-06    1.29307e-05    6.52522e-06    7.82137e-06    3.94690e-06    1.56691e-05    7.90711e-06    6.09537e-06    3.07591e-06    2.09239e-05    1.05588e-05    1.31574e-07    9.47953e-03    5.82829e+02    1.85688e+02    4.66043e+01    4.25169e+01    4.85421e+03
  mc.p5.hnu.358.nodk            358        0.12816        0.35800        0.32114        0.00190        0.21238        0.00049        0.88083        0.01778     1173.06679       71.96908     1372.00000    6.17761e+02    2.90872e+03    1.03350e-05    5.37240e-06    1.30412e-05    6.77915e-06    7.91388e-06    4.11384e-06    1.57473e-05    8.18584e-06    6.19679e-06    3.22125e-06    2.61729e-05    1.36054e-05    2.70181e-06    7.02504e-03    5.60757e+02    1.37609e+02    3.45373e+01    4.51314e+01    4.33805e+03
  mc.p5.hnu.359.nodk            359        0.12888        0.35900        0.31627        0.00190        0.21169        0.00049        0.88828        0.01780     1169.16988       72.80899     1298.00000    6.24984e+02    2.95233e+03    1.04558e-05    5.52128e-06    1.31705e-05    6.95482e-06    8.02583e-06    4.23811e-06    1.58852e-05    8.38832e-06    6.29717e-06    3.32528e-06    2.07554e-05    1.09601e-05    0.00000e+00    4.02863e-03    5.49069e+02    1.36696e+02    3.43082e+01    3.05516e+01    4.48678e+03
  mc.p5.hnu.360.nodk            360        0.12960        0.36000        0.31084        0.00190        0.21045        0.00049        0.89625        0.01781     1188.84986       75.42978     1234.00000    6.44911e+02    3.06443e+03    1.07892e-05    5.79124e-06    1.35991e-05    7.29951e-06    8.40872e-06    4.51349e-06    1.63291e-05    8.76485e-06    6.59538e-06    3.54016e-06    1.44823e-05    7.77357e-06    0.00000e+00    6.94603e-01    5.58061e+02    1.41336e+02    3.54729e+01    4.79709e+01    4.75359e+03
  mc.p5.hnu.361.nodk            361        0.13032        0.36100        0.30563        0.00190        0.20854        0.00049        0.88393        0.01896     1148.71007       75.56422     1195.00000    6.50518e+02    3.11936e+03    1.08830e-05    5.94193e-06    1.36377e-05    7.44595e-06    8.47844e-06    4.62908e-06    1.63927e-05    8.95012e-06    6.69178e-06    3.65360e-06    1.46910e-05    8.02105e-06    0.00000e+00    6.48491e-01    6.06906e+02    1.31953e+02    3.31180e+01    6.87696e+01    4.71529e+03
  mc.p5.hnu.362.nodk            362        0.13104        0.36200        0.29989        0.00190        0.20711        0.00049        0.90909        0.01704     1150.68405       75.15032     1180.00000    6.52255e+02    3.14934e+03    1.09120e-05    6.06453e-06    1.36859e-05    7.60617e-06    8.49172e-06    4.71940e-06    1.64601e-05    9.14795e-06    6.69593e-06    3.72136e-06    1.33596e-05    7.42479e-06    0.00000e+00    3.08645e+00    4.65068e+02    1.32407e+02    3.32319e+01    9.55956e+01    4.74189e+03
  mc.p5.hnu.363.nodk            363        0.13177        0.36300        0.29370        0.00190        0.20552        0.00048        0.89728        0.01820     1103.47951       73.75409     1187.00000    6.45780e+02    3.14213e+03    1.08037e-05    6.11669e-06    1.35176e-05    7.65317e-06    8.42882e-06    4.77211e-06    1.62313e-05    9.18960e-06    6.66001e-06    3.77067e-06    1.77115e-05    1.00276e-05    0.00000e+00    4.18761e+00    5.00771e+02    1.21767e+02    3.05613e+01    7.13329e+01    4.54591e+03
  mc.p5.hnu.364.nodk            364        0.13250        0.36400        0.28602        0.00170        0.18805        0.00047        0.89619        0.01967      932.87964       63.40278     1038.00000    6.11777e+02    3.25329e+03    1.02349e-05    5.90804e-06    1.30251e-05    7.51870e-06    7.89603e-06    4.55796e-06    1.57255e-05    9.07749e-06    6.13227e-06    3.53983e-06    1.97759e-05    1.14156e-05    0.00000e+00    2.99288e+00    4.19207e+02    8.70264e+01    2.18421e+01    2.16441e+01    3.41603e+03
  mc.p5.hnu.365.nodk            365        0.13322        0.36500        0.27821        0.00170        0.18523        0.00047        0.90036        0.01965      916.20756       61.45879     1036.00000    6.08189e+02    3.28341e+03    1.01748e-05    5.99381e-06    1.29172e-05    7.60931e-06    7.72605e-06    4.55127e-06    1.56596e-05    9.22476e-06    6.01316e-06    3.54224e-06    2.11439e-05    1.24555e-05    3.12236e-07    2.88686e+00    3.99710e+02    8.39436e+01    2.10683e+01    3.20057e+01    3.12822e+03
  mc.p5.hnu.366.nodk            366        0.13396        0.36600        0.26676        0.00170        0.18078        0.00046        0.90780        0.01900      922.93293       62.07808      991.00000    6.24629e+02    3.45527e+03    1.04499e-05    6.28824e-06    1.33529e-05    8.03515e-06    8.02429e-06    4.82864e-06    1.61625e-05    9.72585e-06    6.25612e-06    3.76464e-06    1.69118e-05    1.01767e-05    0.00000e+00    4.23229e+00    3.73296e+02    8.51805e+01    2.13788e+01    6.25523e+01    3.10152e+03
  mc.p5.hnu.367.nodk            367        0.13469        0.36700        0.25728        0.00170        0.17659        0.00046        0.87786        0.02213      840.51168       59.64690      910.00000    6.15801e+02    3.48717e+03    1.03022e-05    6.33954e-06    1.30839e-05    8.05129e-06    7.89365e-06    4.85743e-06    1.58657e-05    9.76310e-06    6.14141e-06    3.77918e-06    1.70168e-05    1.04714e-05    0.00000e+00    1.99483e+00    4.48790e+02    7.06460e+01    1.77309e+01    3.86388e+01    2.84111e+03
  mc.p5.hnu.368.nodk            368        0.13542        0.36800        0.24435        0.00170        0.16974        0.00045        0.88933        0.02169      828.23834       58.10616      847.00000    6.28003e+02    3.69982e+03    1.05063e-05    6.61914e-06    1.34013e-05    8.44304e-06    8.00129e-06    5.04093e-06    1.61963e-05    1.02039e-05    6.19266e-06    3.90147e-06    1.24031e-05    7.81411e-06    0.00000e+00    1.93700e+00    4.08148e+02    6.85979e+01    1.72168e+01    6.02396e+01    2.59941e+03
  mc.p5.hnu.369.nodk            369        0.13616        0.36900        0.23284        0.00150        0.15177        0.00043        0.89326        0.02594      658.09081       47.58348      712.00000    5.86634e+02    3.86531e+03    9.81423e-06    6.33857e-06    1.26125e-05    8.14584e-06    7.32019e-06    4.72778e-06    1.55225e-05    1.00253e-05    5.56716e-06    3.59558e-06    1.58583e-05    1.02421e-05    0.00000e+00    4.46215e-01    3.65254e+02    4.33084e+01    1.08696e+01    2.80545e+01    1.74905e+03
  mc.p5.hnu.370.nodk            370        0.13690        0.37000        0.21950        0.00150        0.14497        0.00042        0.95062        0.02018      664.25626       42.56467      638.00000    5.64481e+02    3.89371e+03    9.44362e-06    6.26150e-06    1.24942e-05    8.28418e-06    6.87112e-06    4.55583e-06    1.54273e-05    1.02289e-05    5.12344e-06    3.39705e-06    6.87112e-06    4.55583e-06    0.00000e+00    9.80774e-03    1.98867e+02    4.41236e+01    1.10742e+01    2.93457e+01    1.43254e+03
