             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff       trig_err             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_br          ul_u2    high1_ul_br    high1_ul_u2     low1_ul_br     low1_ul_u2    high2_ul_br    high2_ul_u2     low2_ul_br     low2_ul_u2       dt_ul_br       dt_ul_u2       dt_ll_u2       err_scat       err_trig        err_muv       err_flux     err_hscale       err_hval
  mc.p5.hnu.311.nodk            311        0.09672        0.31100        0.31876        0.00290        0.21173        0.00049        0.90397        0.01451     1700.39611       49.51175     1670.00000    5.00449e+02    2.36364e+03    8.36205e-06    3.00844e-06    1.16392e-05    4.18746e-06    5.70566e-06    2.05274e-06    1.49163e-05    5.36649e-06    4.03101e-06    1.45025e-06    6.30403e-06    2.26802e-06    0.00000e+00    4.34644e+02    7.44709e+02    2.89135e+02    7.25653e+01    2.82115e+01    8.82149e+02
  mc.p5.hnu.312.nodk            312        0.09734        0.31200        0.31901        0.00290        0.21317        0.00049        0.89218        0.01532     1692.66562       51.22747     1712.00000    5.05508e+02    2.37139e+03    8.44658e-06    3.04936e-06    1.17007e-05    4.22414e-06    5.80509e-06    2.09573e-06    1.49548e-05    5.39894e-06    4.15462e-06    1.49989e-06    1.00338e-05    3.62238e-06    0.00000e+00    4.30701e+02    8.44469e+02    2.86512e+02    7.19070e+01    3.22556e+01    9.58409e+02
  mc.p5.hnu.313.nodk            313        0.09797        0.31300        0.31804        0.00290        0.21309        0.00049        0.89518        0.01507     1695.67667       51.01469     1682.00000    5.04545e+02    2.36772e+03    8.43050e-06    3.05445e-06    1.16858e-05    4.23387e-06    5.78956e-06    2.09761e-06    1.50206e-05    5.44211e-06    4.14124e-06    1.50041e-06    7.46623e-06    2.70508e-06    0.00000e+00    4.32235e+02    8.15240e+02    2.87532e+02    7.21630e+01    2.38811e+01    9.71448e+02
  mc.p5.hnu.314.nodk            314        0.09860        0.31400        0.31826        0.00290        0.21441        0.00049        0.87924        0.01605     1685.43395       53.38671     1726.00000    5.16182e+02    2.40741e+03    8.62493e-06    3.13648e-06    1.18593e-05    4.31266e-06    5.97928e-06    2.17438e-06    1.50935e-05    5.48880e-06    4.30502e-06    1.56553e-06    1.18593e-05    4.31266e-06    0.00000e+00    3.93307e+02    9.47086e+02    2.84069e+02    7.12939e+01    4.83282e+01    1.10606e+03
  mc.p5.hnu.315.nodk            315        0.09923        0.31500        0.31929        0.00290        0.21533        0.00049        0.87846        0.01615     1690.66290       54.75728     1800.00000    5.21500e+02    2.42186e+03    8.71379e-06    3.18095e-06    1.19336e-05    4.35634e-06    6.07688e-06    2.21835e-06    1.51535e-05    5.53174e-06    4.39498e-06    1.60438e-06    1.73523e-05    6.33442e-06    0.00000e+00    4.27792e+02    9.66088e+02    2.85834e+02    7.17369e+01    5.69829e+01    1.18993e+03
  mc.p5.hnu.316.nodk            316        0.09986        0.31600        0.31986        0.00290        0.21687        0.00049        0.86957        0.01678     1671.60569       55.68207     1813.00000    5.22604e+02    2.40978e+03    8.73224e-06    3.20034e-06    1.19289e-05    4.37191e-06    6.10800e-06    2.23856e-06    1.51256e-05    5.54349e-06    4.42686e-06    1.62243e-06    1.98034e-05    7.25787e-06    7.46173e-07    4.18202e+02    1.04100e+03    2.79427e+02    7.01288e+01    5.49206e+01    1.23682e+03
  mc.p5.hnu.318.nodk            318        0.10112        0.31800        0.32040        0.00270        0.20934        0.00049        0.90073        0.01593     1596.73261       50.70017     1672.00000    5.05351e+02    2.41396e+03    8.44395e-06    3.12056e-06    1.16774e-05    4.31553e-06    5.81752e-06    2.14993e-06    1.49109e-05    5.51052e-06    4.17069e-06    1.54133e-06    1.45876e-05    5.39102e-06    0.00000e+00    2.73233e+02    7.97012e+02    2.54956e+02    6.39872e+01    3.79421e+01    1.14338e+03
  mc.p5.hnu.319.nodk            319        0.10176        0.31900        0.32164        0.00270        0.21117        0.00049        0.91148        0.01509     1628.12010       49.81182     1657.00000    5.00454e+02    2.36988e+03    8.36214e-06    3.10387e-06    1.15681e-05    4.29388e-06    5.69347e-06    2.11331e-06    1.47737e-05    5.48373e-06    4.07673e-06    1.51321e-06    1.06865e-05    3.96663e-06    0.00000e+00    2.00233e+02    7.26818e+02    2.65078e+02    6.65276e+01    3.26134e+01    1.18995e+03
  mc.p5.hnu.320.nodk            320        0.10240        0.32000        0.32249        0.00270        0.21321        0.00049        0.93039        0.01343     1689.19220       49.95234     1598.00000    4.99857e+02    2.34442e+03    8.35216e-06    3.11420e-06    1.16065e-05    4.32761e-06    5.70631e-06    2.12766e-06    1.48606e-05    5.54096e-06    4.03441e-06    1.50427e-06    3.80161e-06    1.41747e-06    0.00000e+00    2.15537e+02    5.94359e+02    2.85337e+02    7.16122e+01    4.63374e+01    1.28205e+03
  mc.p5.hnu.321.nodk            321        0.10304        0.32100        0.32207        0.00270        0.21331        0.00049        0.92971        0.01332     1728.08175       52.11372     1624.00000    5.15316e+02    2.41578e+03    8.61047e-06    3.22551e-06    1.18620e-05    4.44357e-06    5.89558e-06    2.20851e-06    1.51926e-05    5.69119e-06    4.20614e-06    1.57564e-06    3.65092e-06    1.36765e-06    0.00000e+00    2.25575e+02    6.12680e+02    2.98627e+02    7.49475e+01    8.79059e+01    1.41610e+03
  mc.p5.hnu.322.nodk            322        0.10368        0.32200        0.32162        0.00270        0.21389        0.00049        0.93160        0.01345     1768.93963       53.16485     1628.00000    5.18532e+02    2.42431e+03    8.66420e-06    3.26130e-06    1.19851e-05    4.51132e-06    5.97148e-06    2.24773e-06    1.53851e-05    5.79114e-06    4.28342e-06    1.61233e-06    2.98149e-06    1.12226e-06    0.00000e+00    1.49011e+02    6.52124e+02    3.12915e+02    7.85335e+01    1.33951e+02    1.49997e+03
  mc.p5.hnu.324.nodk            324        0.10498        0.32400        0.32426        0.00270        0.21763        0.00049        0.92982        0.01307     1734.30635       52.00311     1675.00000    5.03754e+02    2.31472e+03    8.41727e-06    3.20047e-06    1.16044e-05    4.41228e-06    5.76284e-06    2.19119e-06    1.48689e-05    5.65353e-06    4.14256e-06    1.57511e-06    4.99486e-06    1.89918e-06    0.00000e+00    7.48561e+01    5.94092e+02    3.00782e+02    7.54884e+01    1.05484e+02    1.55362e+03
  mc.p5.hnu.325.nodk            325        0.10563        0.32500        0.32464        0.00270        0.21844        0.00050        0.90832        0.01439     1669.42883       52.20993     1691.00000    4.98824e+02    2.28358e+03    8.33489e-06    3.18593e-06    1.15102e-05    4.39967e-06    5.74595e-06    2.19633e-06    1.46856e-05    5.61341e-06    4.12036e-06    1.57497e-06    1.00387e-05    3.83721e-06    0.00000e+00    6.93604e+01    6.99883e+02    2.78699e+02    6.99463e+01    6.49570e+01    1.54303e+03
  mc.p5.hnu.326.nodk            326        0.10628        0.32600        0.32469        0.00270        0.22088        0.00050        0.91416        0.01405     1662.84109       52.10922     1649.00000    4.90468e+02    2.22050e+03    8.19527e-06    3.14967e-06    1.13354e-05    4.35652e-06    5.69651e-06    2.18933e-06    1.44757e-05    5.56341e-06    4.07985e-06    1.56800e-06    7.26600e-06    2.79252e-06    0.00000e+00    7.01398e+01    6.53464e+02    2.76504e+02    6.93953e+01    5.51136e+01    1.59075e+03
  mc.p5.hnu.327.nodk            327        0.10693        0.32700        0.32520        0.00270        0.22223        0.00050        0.89616        0.01562     1630.51415       53.40493     1618.00000    4.94709e+02    2.22609e+03    8.26614e-06    3.19479e-06    1.13108e-05    4.37152e-06    5.76816e-06    2.22935e-06    1.44315e-05    5.57763e-06    4.14184e-06    1.60078e-06    7.40619e-06    2.86243e-06    0.00000e+00    4.76112e+01    8.07839e+02    2.65858e+02    6.67233e+01    4.57994e+01    1.61826e+03
  mc.p5.hnu.328.nodk            328        0.10758        0.32800        0.32532        0.00250        0.21198        0.00049        0.87468        0.01802     1461.68624       51.72598     1480.00000    4.97354e+02    2.34622e+03    8.31033e-06    3.23051e-06    1.13441e-05    4.40986e-06    5.82071e-06    2.26271e-06    1.44577e-05    5.62021e-06    4.22244e-06    1.64141e-06    9.82715e-06    3.82016e-06    0.00000e+00    3.82621e+01    9.06410e+02    2.13653e+02    5.36213e+01    3.19251e+01    1.43171e+03
  mc.p5.hnu.329.nodk            329        0.10824        0.32900        0.32540        0.00250        0.21264        0.00049        0.88114        0.01774     1463.90280       51.34296     1491.00000    4.92567e+02    2.31646e+03    8.23034e-06    3.21856e-06    1.13344e-05    4.43242e-06    5.75636e-06    2.25109e-06    1.43589e-05    5.61521e-06    4.17212e-06    1.63155e-06    1.04588e-05    4.09002e-06    0.00000e+00    3.83782e+01    8.68457e+02    2.14301e+02    5.37840e+01    2.76776e+01    1.43350e+03
  mc.p5.hnu.330.nodk            330        0.10890        0.33000        0.32662        0.00250        0.21580        0.00049        0.87563        0.01789     1437.57735       51.67438     1523.00000    4.87296e+02    2.25807e+03    8.14228e-06    3.20376e-06    1.11225e-05    4.37640e-06    5.69547e-06    2.24101e-06    1.41025e-05    5.54896e-06    4.12714e-06    1.62392e-06    1.48868e-05    5.85753e-06    0.00000e+00    7.39399e+01    8.62473e+02    2.06663e+02    5.18670e+01    2.54940e+01    1.44980e+03
  mc.p5.hnu.331.nodk            331        0.10956        0.33100        0.32636        0.00250        0.21615        0.00049        0.88862        0.01669     1498.31838       52.92745     1551.00000    4.98970e+02    2.30844e+03    8.33733e-06    3.30135e-06    1.13902e-05    4.51022e-06    5.82536e-06    2.30668e-06    1.43648e-05    5.68808e-06    4.21710e-06    1.66986e-06    1.24862e-05    4.94418e-06    0.00000e+00    8.03201e+01    7.91809e+02    2.24496e+02    5.63426e+01    4.34860e+01    1.60486e+03
  mc.p5.hnu.332.nodk            332        0.11022        0.33200        0.32706        0.00250        0.21787        0.00049        0.89703        0.01568     1532.19543       54.21574     1557.00000    5.05377e+02    2.31963e+03    8.44440e-06    3.36565e-06    1.14725e-05    4.57255e-06    5.93985e-06    2.36742e-06    1.45005e-05    5.77939e-06    4.28845e-06    1.70923e-06    1.03855e-05    4.13931e-06    0.00000e+00    8.39933e+01    7.17560e+02    2.34762e+02    5.89192e+01    6.45989e+01    1.77951e+03
  mc.p5.hnu.333.nodk            333        0.11089        0.33300        0.32692        0.00250        0.21891        0.00050        0.90046        0.01556     1558.07585       55.58818     1568.00000    5.13335e+02    2.34501e+03    8.57736e-06    3.44171e-06    1.15904e-05    4.65072e-06    6.02111e-06    2.41600e-06    1.46806e-05    5.89068e-06    4.40581e-06    1.76785e-06    9.34993e-06    3.75171e-06    0.00000e+00    8.68547e+01    7.25063e+02    2.42760e+02    6.09264e+01    7.09483e+01    1.90349e+03
  mc.p5.hnu.334.nodk            334        0.11156        0.33400        0.32764        0.00250        0.22096        0.00050        0.91415        0.01466     1596.64205       56.28186     1583.00000    5.12276e+02    2.31840e+03    8.55967e-06    3.45850e-06    1.16206e-05    4.69527e-06    6.03582e-06    2.43875e-06    1.46817e-05    5.93206e-06    4.40052e-06    1.77801e-06    7.62671e-06    3.08154e-06    0.00000e+00    4.28599e+01    6.55455e+02    2.54927e+02    6.39799e+01    8.17872e+01    2.06864e+03
  mc.p5.hnu.335.nodk            335        0.11223        0.33500        0.32777        0.00250        0.22158        0.00050        0.90521        0.01545     1545.89616       56.53636     1574.00000    5.08472e+02    2.29479e+03    8.49611e-06    3.45742e-06    1.15486e-05    4.69959e-06    6.03754e-06    2.45693e-06    1.45249e-05    5.91077e-06    4.42788e-06    1.80189e-06    1.07091e-05    4.35797e-06    0.00000e+00    4.01788e+01    6.95794e+02    2.38979e+02    5.99776e+01    5.04503e+01    2.11098e+03
  mc.p5.hnu.336.nodk            336        0.11290        0.33600        0.32705        0.00250        0.22230        0.00050        0.89880        0.01601     1513.32362       56.89160     1597.00000    5.09804e+02    2.29334e+03    8.51836e-06    3.49207e-06    1.14850e-05    4.70825e-06    6.05323e-06    2.48150e-06    1.44517e-05    5.92441e-06    4.43742e-06    1.81911e-06    1.49080e-05    6.11150e-06    0.00000e+00    3.85035e+01    7.26635e+02    2.29015e+02    5.74768e+01    4.02630e+01    2.14476e+03
  mc.p5.hnu.337.nodk            337        0.11357        0.33700        0.32841        0.00250        0.22533        0.00050        0.88009        0.01658     1467.31695       57.37202     1561.00000    5.03403e+02    2.23408e+03    8.41141e-06    3.47447e-06    1.12631e-05    4.65242e-06    6.02967e-06    2.49065e-06    1.41148e-05    5.83034e-06    4.41623e-06    1.82420e-06    1.54655e-05    6.38828e-06    0.00000e+00    3.61980e+01    7.64036e+02    2.15302e+02    5.40352e+01    2.48255e+01    2.19715e+03
  mc.p5.hnu.338.nodk            338        0.11424        0.33800        0.32872        0.00230        0.21417        0.00049        0.87529        0.01703     1335.92003       54.23268     1418.00000    4.99286e+02    2.33129e+03    8.34261e-06    3.47309e-06    1.12656e-05    4.68996e-06    5.98210e-06    2.49039e-06    1.41888e-05    5.90691e-06    4.38207e-06    1.82428e-06    1.48999e-05    6.20292e-06    0.00000e+00    2.19675e+00    6.75378e+02    1.78468e+02    4.47909e+01    2.30915e+01    2.01726e+03
  mc.p5.hnu.339.nodk            339        0.11492        0.33900        0.33026        0.00230        0.21651        0.00049        0.88164        0.01708     1359.73301       56.47801     1407.00000    5.10285e+02    2.35691e+03    8.52640e-06    3.57830e-06    1.14168e-05    4.79134e-06    6.12056e-06    2.56863e-06    1.43074e-05    6.00441e-06    4.52208e-06    1.89779e-06    1.22762e-05    5.15199e-06    0.00000e+00    2.27576e+00    6.93877e+02    1.84887e+02    4.64019e+01    2.23944e+01    2.23993e+03
  mc.p5.hnu.340.nodk            340        0.11560        0.34000        0.33027        0.00230        0.21795        0.00049        0.88175        0.01765     1367.18524       58.62907     1421.00000    5.23448e+02    2.40168e+03    8.74634e-06    3.70120e-06    1.16169e-05    4.91593e-06    6.33191e-06    2.67948e-06    1.44873e-05    6.13060e-06    4.70708e-06    1.99190e-06    1.29357e-05    5.47403e-06    0.00000e+00    2.30077e+00    7.49181e+02    1.86920e+02    4.69119e+01    3.04969e+01    2.42156e+03
  mc.p5.hnu.342.nodk            342        0.11696        0.34200        0.33171        0.00230        0.22214        0.00050        0.87080        0.01834     1324.75957       60.11557     1448.00000    5.18019e+02    2.33195e+03    8.65563e-06    3.72703e-06    1.14714e-05    4.93947e-06    6.34728e-06    2.73308e-06    1.42111e-05    6.11919e-06    4.73221e-06    2.03764e-06    1.80923e-05    7.79036e-06    2.09516e-07    7.02167e+00    7.78037e+02    1.75499e+02    4.40456e+01    2.47374e+01    2.58454e+03
  mc.p5.hnu.343.nodk            343        0.11765        0.34300        0.33234        0.00230        0.22332        0.00050        0.88148        0.01729     1378.49628       62.13480     1443.00000    5.31970e+02    2.38212e+03    8.88873e-06    3.86239e-06    1.16888e-05    5.07910e-06    6.52242e-06    2.83417e-06    1.44889e-05    6.29579e-06    4.90108e-06    2.12965e-06    1.38078e-05    5.99985e-06    0.00000e+00    7.60287e+00    7.31197e+02    1.90025e+02    4.76914e+01    1.72067e+01    2.86701e+03
  mc.p5.hnu.344.nodk            344        0.11834        0.34400        0.33283        0.00230        0.22520        0.00050        0.89242        0.01654     1440.54446       64.96392     1455.00000    5.48126e+02    2.43391e+03    9.15869e-06    4.01723e-06    1.20091e-05    5.26751e-06    6.74558e-06    2.95878e-06    1.48596e-05    6.51777e-06    5.08407e-06    2.23000e-06    1.02838e-05    4.51074e-06    0.00000e+00    8.30271e+00    7.12991e+02    2.07517e+02    5.20813e+01    3.86578e+01    3.20076e+03
  mc.p5.hnu.345.nodk            345        0.11903        0.34500        0.33213        0.00230        0.22655        0.00050        0.90120        0.01585     1467.12760       67.60973     1450.00000    5.64585e+02    2.49207e+03    9.43370e-06    4.17813e-06    1.22663e-05    5.43267e-06    6.96071e-06    3.08285e-06    1.50988e-05    6.68716e-06    5.28860e-06    2.34229e-06    8.25110e-06    3.65436e-06    0.00000e+00    3.38987e+00    6.66039e+02    2.15246e+02    5.40212e+01    4.44036e+01    3.58798e+03
  mc.p5.hnu.346.nodk            346        0.11972        0.34600        0.33376        0.00230        0.22895        0.00050        0.89623        0.01599     1470.69999       71.23673     1495.00000    5.79046e+02    2.52909e+03    9.67534e-06    4.32819e-06    1.25506e-05    5.61444e-06    7.27778e-06    3.25566e-06    1.53523e-05    6.86772e-06    5.57930e-06    2.49586e-06    1.15185e-05    5.15269e-06    0.00000e+00    3.40640e+00    6.88439e+02    2.16296e+02    5.42846e+01    6.33680e+01    4.04888e+03
  mc.p5.hnu.347.nodk            347        0.12041        0.34700        0.33428        0.00230        0.23101        0.00051        0.87529        0.01720     1434.89657       75.47448     1515.00000    5.98173e+02    2.58936e+03    9.99493e-06    4.51754e-06    1.27703e-05    5.77194e-06    7.66098e-06    3.46263e-06    1.55457e-05    7.02641e-06    5.92696e-06    2.67888e-06    1.59109e-05    7.19147e-06    0.00000e+00    3.24257e+00    7.94787e+02    2.05893e+02    5.16737e+01    8.88082e+01    4.55199e+03
  mc.p5.hnu.348.nodk            348        0.12110        0.34800        0.33557        0.00210        0.21931        0.00050        0.87404        0.01810     1295.06115       72.38038     1393.00000    6.06816e+02    2.76700e+03    1.01394e-05    4.63191e-06    1.29105e-05    5.89784e-06    7.73594e-06    3.53397e-06    1.56815e-05    7.16370e-06    5.99808e-06    2.74008e-06    1.76827e-05    8.07790e-06    0.00000e+00    5.76739e-01    7.19425e+02    1.67718e+02    4.20929e+01    8.18615e+01    4.22725e+03
  mc.p5.hnu.350.nodk            350        0.12250        0.35000        0.33554        0.00210        0.22221        0.00050        0.87705        0.01852     1273.92471       75.58505     1482.00000    6.15305e+02    2.76902e+03    1.02812e-05    4.80306e-06    1.30148e-05    6.08013e-06    7.97148e-06    3.72403e-06    1.57487e-05    7.35729e-06    6.22592e-06    2.90856e-06    2.61519e-05    1.22174e-05    2.41459e-06    6.98982e-02    7.23978e+02    1.62288e+02    4.07302e+01    2.44735e+01    4.76156e+03
  mc.p5.hnu.351.nodk            351        0.12320        0.35100        0.33399        0.00210        0.22332        0.00050        0.87805        0.01838     1363.73957       79.87542     1464.00000    6.45557e+02    2.89078e+03    1.07867e-05    5.09885e-06    1.35810e-05    6.41972e-06    8.35537e-06    3.94957e-06    1.63756e-05    7.74072e-06    6.56327e-06    3.10245e-06    1.84148e-05    8.70464e-06    0.00000e+00    8.01016e-02    8.15255e+02    1.85979e+02    4.66758e+01    4.30692e+01    5.28902e+03
  mc.p5.hnu.352.nodk            352        0.12390        0.35200        0.33366        0.00210        0.22409        0.00050        0.88976        0.01735     1414.12752       82.67506     1464.00000    6.66785e+02    2.97546e+03    1.11414e-05    5.33101e-06    1.39254e-05    6.66311e-06    8.64048e-06    4.13436e-06    1.67845e-05    8.03118e-06    6.79279e-06    3.25027e-06    1.49035e-05    7.13114e-06    0.00000e+00    4.13296e-04    7.60767e+02    1.99976e+02    5.01887e+01    7.91281e+01    5.74511e+03
  mc.p5.hnu.353.nodk            353        0.12461        0.35300        0.33303        0.00210        0.22533        0.00050        0.89474        0.01662     1452.94469       88.05419     1459.00000    6.96848e+02    3.09259e+03    1.16437e-05    5.64201e-06    1.45605e-05    7.05537e-06    9.15341e-06    4.43533e-06    1.74027e-05    8.43256e-06    7.28198e-06    3.52852e-06    1.21671e-05    5.89560e-06    0.00000e+00    4.36297e-04    7.28033e+02    2.11105e+02    5.29818e+01    1.13407e+02    6.64801e+03
  mc.p5.hnu.354.nodk            354        0.12532        0.35400        0.33136        0.00210        0.22713        0.00050        0.90355        0.01614     1419.65201       90.40984     1464.00000    7.07043e+02    3.11299e+03    1.18140e-05    5.79974e-06    1.46332e-05    7.18370e-06    9.33203e-06    4.58127e-06    1.74523e-05    8.56769e-06    7.49681e-06    3.68033e-06    1.51525e-05    7.43865e-06    0.00000e+00    4.16532e-04    6.43279e+02    2.01541e+02    5.05816e+01    6.00166e+01    7.21852e+03
  mc.p5.hnu.355.nodk            355        0.12602        0.35500        0.33079        0.00210        0.22845        0.00050        0.90716        0.01628     1402.78480       92.77298     1485.00000    7.17456e+02    3.14054e+03    1.19880e-05    5.96528e-06    1.47904e-05    7.35974e-06    9.57343e-06    4.76377e-06    1.75190e-05    8.71750e-06    7.67705e-06    3.82012e-06    1.81090e-05    9.01107e-06    0.00000e+00    7.30946e-02    6.33380e+02    1.96781e+02    4.93868e+01    2.56953e+01    7.70151e+03
  mc.p5.hnu.356.nodk            356        0.12674        0.35600        0.32861        0.00210        0.22825        0.00050        0.90404        0.01607     1385.71185       93.89566     1528.00000    7.25296e+02    3.17766e+03    1.21190e-05    6.11563e-06    1.48498e-05    7.49366e-06    9.69832e-06    4.89406e-06    1.76544e-05    8.90896e-06    7.83524e-06    3.95390e-06    2.26731e-05    1.14415e-05    0.00000e+00    9.80278e-03    6.06372e+02    1.92020e+02    4.81920e+01    3.36448e+01    7.93616e+03
  mc.p5.hnu.358.nodk            358        0.12816        0.35800        0.32114        0.00190        0.21238        0.00049        0.88175        0.01765     1196.94419       88.82759     1389.00000    7.34387e+02    3.45785e+03    1.22710e-05    6.37876e-06    1.50483e-05    7.82250e-06    9.87598e-06    5.13380e-06    1.78258e-05    9.26634e-06    7.97163e-06    4.14387e-06    2.75865e-05    1.43402e-05    1.37993e-06    7.31394e-03    5.74222e+02    1.43268e+02    3.59564e+01    2.99423e+01    7.10694e+03
  mc.p5.hnu.359.nodk            359        0.12888        0.35900        0.31627        0.00190        0.21169        0.00049        0.88889        0.01771     1169.66662       87.74866     1321.00000    7.29169e+02    3.44448e+03    1.21837e-05    6.43374e-06    1.48910e-05    7.86332e-06    9.77962e-06    5.16422e-06    1.76779e-05    9.33496e-06    7.92141e-06    4.18297e-06    2.42866e-05    1.28248e-05    0.00000e+00    4.03205e-03    5.43208e+02    1.36812e+02    3.43363e+01    1.89554e+01    6.96651e+03
  mc.p5.hnu.360.nodk            360        0.12960        0.36000        0.31084        0.00190        0.21045        0.00049        0.89714        0.01766     1195.23997       87.56912     1258.00000    7.35275e+02    3.49382e+03    1.22858e-05    6.59456e-06    1.50091e-05    8.05635e-06    9.79766e-06    5.25903e-06    1.78125e-05    9.56108e-06    7.93732e-06    4.26046e-06    1.73319e-05    9.30312e-06    0.00000e+00    7.02091e-01    5.53875e+02    1.42860e+02    3.58541e+01    2.49678e+01    6.91009e+03
  mc.p5.hnu.361.nodk            361        0.13032        0.36100        0.30563        0.00190        0.20854        0.00049        0.88496        0.01880     1150.64866       88.74118     1217.00000    7.46757e+02    3.58084e+03    1.24776e-05    6.81257e-06    1.52256e-05    8.31290e-06    1.00345e-05    5.47866e-06    1.79735e-05    9.81323e-06    8.14138e-06    4.44505e-06    1.78927e-05    9.76910e-06    0.00000e+00    6.50681e-01    5.97501e+02    1.32399e+02    3.32288e+01    5.17475e+01    7.05947e+03
  mc.p5.hnu.362.nodk            362        0.13104        0.36200        0.29989        0.00190        0.20711        0.00049        0.90725        0.01707     1144.74656       85.82115     1198.00000    7.29614e+02    3.52287e+03    1.21912e-05    6.77544e-06    1.49588e-05    8.31360e-06    9.74120e-06    5.41382e-06    1.77265e-05    9.85178e-06    7.90693e-06    4.39440e-06    1.65869e-05    9.21842e-06    0.00000e+00    3.05468e+00    4.63898e+02    1.31044e+02    3.28888e+01    3.82850e+01    6.69610e+03
  mc.p5.hnu.363.nodk            363        0.13177        0.36300        0.29370        0.00190        0.20552        0.00048        0.89286        0.01836     1081.50003       83.51962     1211.00000    7.16527e+02    3.48636e+03    1.19725e-05    6.77842e-06    1.46802e-05    8.31144e-06    9.57078e-06    5.41864e-06    1.73879e-05    9.84443e-06    7.72375e-06    4.37292e-06    2.26390e-05    1.28174e-05    0.00000e+00    4.02245e+00    4.94517e+02    1.16964e+02    2.93550e+01    3.15298e+01    6.29914e+03
  mc.p5.hnu.364.nodk            364        0.13250        0.36400        0.28602        0.00170        0.18805        0.00047        0.89420        0.01967      920.85898       72.72877     1060.00000    6.85434e+02    3.64498e+03    1.14530e-05    6.61119e-06    1.42363e-05    8.21784e-06    9.08205e-06    5.24258e-06    1.69300e-05    9.77278e-06    7.27807e-06    4.20124e-06    2.40231e-05    1.38672e-05    4.21703e-07    2.91624e+00    4.10431e+02    8.47981e+01    2.12821e+01    4.43792e+01    4.72567e+03
  mc.p5.hnu.365.nodk            365        0.13322        0.36500        0.27821        0.00170        0.18523        0.00047        0.90210        0.01932      937.81287       71.10153     1056.00000    6.83810e+02    3.69166e+03    1.14258e-05    6.73075e-06    1.42520e-05    8.39560e-06    9.02316e-06    5.31537e-06    1.70784e-05    1.00606e-05    7.15311e-06    4.21376e-06    2.22750e-05    1.31218e-05    0.00000e+00    3.02461e+00    4.03456e+02    8.79493e+01    2.20730e+01    4.28866e+01    4.49604e+03
  mc.p5.hnu.366.nodk            366        0.13396        0.36600        0.26676        0.00170        0.18078        0.00046        0.90941        0.01869      961.55681       66.78099     1015.00000    6.67739e+02    3.69375e+03    1.11573e-05    6.71394e-06    1.40549e-05    8.45755e-06    8.63491e-06    5.19608e-06    1.69524e-05    1.02012e-05    6.77596e-06    4.07745e-06    1.62046e-05    9.75118e-06    0.00000e+00    4.59393e+00    3.90480e+02    9.24592e+01    2.32048e+01    6.08785e+01    3.88808e+03
  mc.p5.hnu.367.nodk            367        0.13469        0.36700        0.25728        0.00170        0.17659        0.00046        0.87925        0.02189      859.82451       65.26767      931.00000    6.62635e+02    3.75238e+03    1.10720e-05    6.81328e-06    1.39435e-05    8.58024e-06    8.64949e-06    5.32254e-06    1.67193e-05    1.02884e-05    6.84197e-06    4.21027e-06    1.79636e-05    1.10541e-05    0.00000e+00    2.08756e+00    4.58324e+02    7.39298e+01    1.85545e+01    4.15747e+01    3.66540e+03
  mc.p5.hnu.368.nodk            368        0.13542        0.36800        0.24435        0.00170        0.16974        0.00045        0.89020        0.02153      839.23163       61.40036      858.00000    6.57504e+02    3.87362e+03    1.09863e-05    6.92153e-06    1.38761e-05    8.74212e-06    8.46879e-06    5.33546e-06    1.67657e-05    1.05626e-05    6.62152e-06    4.17166e-06    1.28796e-05    8.11434e-06    0.00000e+00    1.98876e+00    4.12088e+02    7.04310e+01    1.76763e+01    4.11024e+01    3.22672e+03
  mc.p5.hnu.369.nodk            369        0.13616        0.36900        0.23284        0.00150        0.15177        0.00043        0.89503        0.02554      683.80164       52.62667      717.00000    6.32758e+02    4.16922e+03    1.05728e-05    6.82851e-06    1.34755e-05    8.70324e-06    8.07330e-06    5.21418e-06    1.64901e-05    1.06502e-05    6.26310e-06    4.04506e-06    1.43688e-05    9.28013e-06    0.00000e+00    4.81762e-01    3.80606e+02    4.67585e+01    1.17352e+01    2.60769e+01    2.30391e+03
  mc.p5.hnu.370.nodk            370        0.13690        0.37000        0.21950        0.00150        0.14497        0.00042        0.95152        0.01982      725.61653       48.57798      644.00000    6.27419e+02    4.32785e+03    1.04836e-05    6.95105e-06    1.36420e-05    9.04521e-06    7.79872e-06    5.17087e-06    1.68004e-05    1.11394e-05    5.92118e-06    3.92598e-06    4.63825e-06    3.07535e-06    0.00000e+00    1.17034e-02    2.28545e+02    5.26519e+01    1.32143e+01    5.95880e+01    2.00581e+03
  mc.p5.hnu.371.nodk            371        0.13764        0.37100        0.20549        0.00150        0.13939        0.00042        0.90741        0.02586      644.30266       45.65277      570.00000    6.15734e+02    4.41723e+03    1.02884e-05    7.01424e-06    1.33328e-05    9.08986e-06    7.59731e-06    5.17958e-06    1.64991e-05    1.12485e-05    5.79119e-06    3.94823e-06    4.63316e-06    3.15873e-06    0.00000e+00    9.22736e-03    3.37164e+02    4.15126e+01    1.04186e+01    4.54741e+01    1.64960e+03
