             channel           mass           mean     sqrt(mean)       full_acc          width      final_acc  final_acc_err       trig_eff   raw_trig_err raw_trig_sqerr             bg         bg_err         dt_obs     ul_acc_sig    ul_orig_sig          ul_mu          ul_br          ul_u2         ses_br         ses_u2     comb_sigma        dt_pull    high1_ul_mu    high1_ul_br    high1_ul_u2     low1_ul_mu     low1_ul_br     low1_ul_u2    high2_ul_mu    high2_ul_br    high2_ul_u2     low2_ul_mu     low2_ul_br     low2_ul_u2    high3_ul_mu    high3_ul_br    high3_ul_u2     low3_ul_mu     low3_ul_br     low3_ul_u2       dt_ul_mu       dt_ul_br       dt_ul_u2       dt_ll_mu       dt_ll_br       dt_ll_u2       err_trig       err_scat        err_muv       err_flux     err_hscale       err_hval       err_k3pi     err_hshape
  mc.p5.hnu.281.nodk            281        0.07896        0.28100        0.29671        0.00370        0.21141        0.00049        0.88091        0.01503     1188.28841     2021.04427       85.07645     1968.00000    1.58429e+02    7.49386e+02    1.58429e+02    1.25370e-05    4.27118e-06    7.91335e-08    2.69596e-08    9.62239e+01   -5.51259e-01    2.55255e+02    2.01992e-05    6.88158e-06    8.81305e+01    6.97408e-06    2.37596e-06    3.52077e+02    2.78611e-05    9.49184e-06    5.57896e+01    4.41483e-06    1.50407e-06    4.48894e+02    3.55225e-05    1.21020e-05    3.95612e+01    3.13062e-06    1.06655e-06    1.13662e+02    8.99446e-06    3.06428e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.58791e+03    3.00604e+03    4.08462e+02    1.02115e+02    4.29564e+02    8.35707e+02    7.40196e-01    8.67468e+02
  mc.p5.hnu.282.nodk            282        0.07952        0.28200        0.29772        0.00370        0.21219        0.00049        0.89279        0.01463     1114.44913     2036.71547       80.41929     1948.00000    1.51182e+02    7.12483e+02    1.51182e+02    1.19197e-05    4.06282e-06    7.88429e-08    2.68737e-08    9.22170e+01   -9.62029e-01    2.44007e+02    1.92382e-05    6.55736e-06    8.46023e+01    6.67030e-06    2.27358e-06    3.37837e+02    2.66360e-05    9.07892e-06    5.35254e+01    4.22010e-06    1.43843e-06    4.30653e+02    3.39540e-05    1.15732e-05    3.79384e+01    2.99118e-06    1.01955e-06    8.65707e+01    6.82549e-06    2.32647e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.40952e+03    2.55416e+03    4.14821e+02    1.03705e+02    3.67575e+02    8.30298e+02    1.31289e+00    7.85868e+02
  mc.p5.hnu.283.nodk            283        0.08009        0.28300        0.29803        0.00370        0.21289        0.00049        0.88168        0.01506     1198.24832     2026.37143       82.38678     1975.00000    1.54259e+02    7.24600e+02    1.54259e+02    1.21224e-05    4.13427e-06    7.85845e-08    2.68008e-08    9.38827e+01   -5.47188e-01    2.49088e+02    1.95744e-05    6.67576e-06    8.61374e+01    6.76907e-06    2.30856e-06    3.43912e+02    2.70261e-05    9.21713e-06    5.44213e+01    4.27667e-06    1.45854e-06    4.38732e+02    3.44775e-05    1.17584e-05    3.85462e+01    3.02913e-06    1.03307e-06    1.11166e+02    8.73594e-06    2.97935e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.57077e+03    2.52829e+03    4.10618e+02    1.02655e+02    4.02187e+02    8.91318e+02    2.30187e+00    8.79447e+02
  mc.p5.hnu.284.nodk            284        0.08066        0.28400        0.29806        0.00370        0.21413        0.00049        0.87661        0.01503     1209.44438     2028.15550       82.39966     2025.00000    1.54512e+02    7.21564e+02    1.54512e+02    1.20716e-05    4.11963e-06    7.81274e-08    2.66623e-08    9.39035e+01   -3.36037e-02    2.49340e+02    1.94803e-05    6.64797e-06    8.62714e+01    6.74016e-06    2.30019e-06    3.43155e+02    2.68098e-05    9.14931e-06    5.44927e+01    4.25737e-06    1.45290e-06    4.37975e+02    3.42178e-05    1.16774e-05    3.85895e+01    3.01490e-06    1.02889e-06    1.51517e+02    1.18376e-05    4.03978e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.61429e+03    2.30786e+03    4.11341e+02    1.02835e+02    4.32491e+02    9.62949e+02    3.80092e+00    9.54134e+02
  mc.p5.hnu.285.nodk            285        0.08123        0.28500        0.29877        0.00370        0.21513        0.00049        0.87925        0.01509     1229.44435     2042.46714       83.14316     2020.00000    1.55394e+02    7.22335e+02    1.55394e+02    1.20845e-05    4.12707e-06    7.77664e-08    2.65587e-08    9.46322e+01   -2.37415e-01    2.51225e+02    1.95368e-05    6.67219e-06    8.66617e+01    6.73937e-06    2.30162e-06    3.46042e+02    2.69105e-05    9.19042e-06    5.49534e+01    4.27353e-06    1.45949e-06    4.41864e+02    3.43622e-05    1.17353e-05    3.88787e+01    3.02346e-06    1.03257e-06    1.34819e+02    1.04844e-05    3.58061e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.62241e+03    2.34054e+03    4.17167e+02    1.04292e+02    4.52952e+02    9.95228e+02    6.31625e+00    9.73873e+02
  mc.p5.hnu.286.nodk            286        0.08180        0.28600        0.29885        0.00350        0.20869        0.00049        0.86922        0.01613     1236.69538     1895.64640       76.50061     1928.00000    1.44358e+02    6.91740e+02    1.44358e+02    1.15726e-05    3.95551e-06    8.01663e-08    2.74007e-08    8.80227e+01    3.67560e-01    2.33184e+02    1.86935e-05    6.38942e-06    8.06672e+01    6.46679e-06    2.21034e-06    3.22007e+02    2.58141e-05    8.82322e-06    5.09852e+01    4.08730e-06    1.39703e-06    4.10825e+02    3.29343e-05    1.12569e-05    3.61131e+01    2.89505e-06    9.89525e-07    1.77666e+02    1.42428e-05    4.86818e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.63137e+03    1.88935e+03    3.59348e+02    8.98369e+01    3.17229e+02    8.62902e+02    8.05080e+00    6.94258e+02
  mc.p5.hnu.287.nodk            287        0.08237        0.28700        0.29900        0.00350        0.20950        0.00049        0.88391        0.01547     1174.54514     1957.90481       79.48266     1933.00000    1.48938e+02    7.10911e+02    1.48938e+02    1.18934e-05    4.06881e-06    7.98547e-08    2.73189e-08    9.09692e+01   -2.73772e-01    2.40763e+02    1.92260e-05    6.57738e-06    8.32338e+01    6.64661e-06    2.27386e-06    3.32586e+02    2.65586e-05    9.08589e-06    5.26293e+01    4.20269e-06    1.43777e-06    4.24405e+02    3.38907e-05    1.15943e-05    3.72929e+01    2.97802e-06    1.01880e-06    1.26782e+02    1.01241e-05    3.46354e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.50942e+03    2.01549e+03    3.83339e+02    9.58348e+01    4.00216e+02    9.93481e+02    9.68900e+00    9.10024e+02
  mc.p5.hnu.288.nodk            288        0.08294        0.28800        0.30040        0.00350        0.21125        0.00049        0.89017        0.01469     1056.67023     1970.20052       77.22808     1948.00000    1.46540e+02    6.93679e+02    1.46540e+02    1.16051e-05    3.97412e-06    7.91939e-08    2.71197e-08    8.90751e+01   -2.49234e-01    2.36368e+02    1.87189e-05    6.41023e-06    8.18861e+01    6.48488e-06    2.22073e-06    3.26190e+02    2.58322e-05    8.84617e-06    5.17368e+01    4.09723e-06    1.40309e-06    4.16007e+02    3.29452e-05    1.12820e-05    3.65128e+01    2.89159e-06    9.90216e-07    1.26015e+02    9.97958e-06    3.41748e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.34710e+03    2.04088e+03    3.88169e+02    9.70423e+01    3.44252e+02    9.54248e+02    1.20128e+01    7.80475e+02
  mc.p5.hnu.289.nodk            289        0.08352        0.28900        0.30067        0.00350        0.21206        0.00049        0.89963        0.01389      950.81335     1997.83284       74.32372     1981.00000    1.42061e+02    6.69911e+02    1.42061e+02    1.12074e-05    3.84210e-06    7.88919e-08    2.70455e-08    8.67286e+01   -1.94086e-01    2.29890e+02    1.81364e-05    6.21747e-06    7.97445e+01    6.29119e-06    2.15673e-06    3.17715e+02    2.50651e-05    8.59275e-06    5.03000e+01    3.96826e-06    1.36039e-06    4.05535e+02    3.19934e-05    1.09679e-05    3.55871e+01    2.80754e-06    9.62470e-07    1.26898e+02    1.00112e-05    3.43202e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.17877e+03    1.83063e+03    3.99134e+02    9.97834e+01    3.44090e+02    9.15942e+02    1.45444e+01    7.41123e+02
  mc.p5.hnu.290.nodk            290        0.08410        0.29000        0.30156        0.00350        0.21386        0.00049        0.90976        0.01322      850.24282     2006.74151       72.91356     2005.00000    1.40263e+02    6.55869e+02    1.40263e+02    1.09725e-05    3.76596e-06    7.82282e-08    2.68492e-08    8.55753e+01   -2.03507e-02    2.27092e+02    1.77650e-05    6.09726e-06    7.86567e+01    6.15317e-06    2.11187e-06    3.12911e+02    2.44785e-05    8.40143e-06    4.95811e+01    3.87864e-06    1.33122e-06    3.99733e+02    3.12704e-05    1.07325e-05    3.51904e+01    2.75288e-06    9.44836e-07    1.39262e+02    1.08942e-05    3.73908e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.03054e+03    1.84699e+03    4.02701e+02    1.00675e+02    3.77478e+02    8.70241e+02    1.71222e+01    6.70638e+02
  mc.p5.hnu.291.nodk            291        0.08468        0.29100        0.30157        0.00350        0.21387        0.00049        0.91620        0.01289      801.04719     2011.37749       68.65030     1984.00000    1.34772e+02    6.30148e+02    1.34772e+02    1.05422e-05    3.62282e-06    7.82223e-08    2.68810e-08    8.20015e+01   -3.33866e-01    2.17601e+02    1.70213e-05    5.84933e-06    7.52762e+01    5.88827e-06    2.02350e-06    3.00424e+02    2.34998e-05    8.07568e-06    4.75546e+01    3.71983e-06    1.27831e-06    3.83241e+02    2.99780e-05    1.03019e-05    3.36729e+01    2.63397e-06    9.05161e-07    1.10263e+02    8.62506e-06    2.96399e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.44245e+02    1.60935e+03    4.04564e+02    1.01141e+02    2.83288e+02    8.27698e+02    2.05444e+01    5.22028e+02
  mc.p5.hnu.292.nodk            292        0.08526        0.29200        0.30259        0.00350        0.21564        0.00049        0.91607        0.01261      772.32894     2018.29053       68.47305     1979.00000    1.34687e+02    6.24603e+02    1.34687e+02    1.04494e-05    3.59577e-06    7.75829e-08    2.66972e-08    8.18954e+01   -4.79765e-01    2.17517e+02    1.68756e-05    5.80709e-06    7.51707e+01    5.83196e-06    2.00684e-06    3.00341e+02    2.33013e-05    8.01825e-06    4.74656e+01    3.68252e-06    1.26720e-06    3.82149e+02    2.96483e-05    1.02023e-05    3.36020e+01    2.60694e-06    8.97077e-07    1.00937e+02    7.83098e-06    2.69473e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.15697e+02    1.62044e+03    4.07350e+02    1.01837e+02    2.88186e+02    8.26895e+02    2.38092e+01    5.04349e+02
  mc.p5.hnu.293.nodk            293        0.08585        0.29300        0.30331        0.00350        0.21686        0.00049        0.91529        0.01287      816.78058     2031.83708       69.73585     1939.00000    1.36008e+02    6.27166e+02    1.36008e+02    1.04923e-05    3.61573e-06    7.71447e-08    2.65846e-08    8.30357e+01   -1.11804e+00    2.19834e+02    1.69590e-05    5.84420e-06    7.60225e+01    5.86473e-06    2.02103e-06    3.03656e+02    2.34255e-05    8.07259e-06    4.80694e+01    3.70830e-06    1.27791e-06    3.87474e+02    2.98916e-05    1.03008e-05    3.40589e+01    2.62746e-06    9.05441e-07    7.18610e+01    5.54370e-06    1.91040e-06    0.00000e+00    0.00000e+00    0.00000e+00    9.65738e+02    1.42973e+03    4.12836e+02    1.03209e+02    3.82968e+02    9.02094e+02    2.53405e+01    6.41171e+02
  mc.p5.hnu.294.nodk            294        0.08644        0.29400        0.30294        0.00350        0.21705        0.00049        0.90018        0.01381      935.24821     1993.10357       68.37422     1928.00000    1.34485e+02    6.19600e+02    1.34485e+02    1.03658e-05    3.57758e-06    7.70774e-08    2.66021e-08    8.16587e+01   -7.97265e-01    2.16307e+02    1.66724e-05    5.75422e-06    7.49254e+01    5.77506e-06    1.99317e-06    2.99133e+02    2.30564e-05    7.95757e-06    4.72579e+01    3.64252e-06    1.25716e-06    3.81954e+02    2.94400e-05    1.01608e-05    3.35585e+01    2.58660e-06    8.92727e-07    8.38708e+01    6.46454e-06    2.23114e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.13583e+03    1.37574e+03    3.97246e+02    9.93115e+01    2.91206e+02    8.39102e+02    3.07913e+01    5.05810e+02
  mc.p5.hnu.295.nodk            295        0.08702        0.29500        0.30258        0.00350        0.21794        0.00050        0.89515        0.01447     1025.74469     1981.18880       67.26819     1941.00000    1.32764e+02    6.09177e+02    1.32764e+02    1.01914e-05    3.52312e-06    7.67633e-08    2.65368e-08    8.06610e+01   -4.98243e-01    2.13585e+02    1.63955e-05    5.66785e-06    7.39685e+01    5.67807e-06    1.96289e-06    2.95411e+02    2.26767e-05    7.83925e-06    4.66582e+01    3.58164e-06    1.23816e-06    3.77232e+02    2.89575e-05    1.00105e-05    3.31357e+01    2.54360e-06    8.79314e-07    9.83395e+01    7.54886e-06    2.60961e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.24055e+03    1.16220e+03    3.92511e+02    9.81277e+01    2.89402e+02    8.36230e+02    3.92698e+01    4.66724e+02
  mc.p5.hnu.296.nodk            296        0.08762        0.29600        0.30384        0.00330        0.21160        0.00049        0.89195        0.01535     1050.95727     1884.05961       67.43426     1803.00000    1.32119e+02    6.24386e+02    1.32119e+02    1.04458e-05    3.61729e-06    7.90636e-08    2.73790e-08    8.01963e+01   -1.01077e+00    2.12945e+02    1.68362e-05    5.83023e-06    7.33639e+01    5.80042e-06    2.00863e-06    2.93766e+02    2.32262e-05    8.04302e-06    4.64152e+01    3.66976e-06    1.27080e-06    3.74581e+02    2.96158e-05    1.02557e-05    3.28913e+01    2.60050e-06    9.00531e-07    7.33639e+01    5.80042e-06    2.00863e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.27777e+03    1.05104e+03    3.54968e+02    8.87420e+01    2.49834e+02    9.63492e+02    4.33316e+01    5.18202e+02
  mc.p5.hnu.297.nodk            297        0.08821        0.29700        0.30388        0.00330        0.21214        0.00050        0.88957        0.01519     1058.02069     1904.32404       70.28657     1800.00000    1.36010e+02    6.41122e+02    1.36010e+02    1.07258e-05    3.72100e-06    7.88606e-08    2.73584e-08    8.27316e+01   -1.26099e+00    2.19840e+02    1.73367e-05    6.01447e-06    7.58242e+01    5.97954e-06    2.07443e-06    3.02656e+02    2.38676e-05    8.28017e-06    4.78477e+01    3.77330e-06    1.30904e-06    3.86477e+02    3.04778e-05    1.05734e-05    3.39829e+01    2.67991e-06    9.29717e-07    6.66221e+01    5.25385e-06    1.82267e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.30935e+03    1.07377e+03    3.62645e+02    9.06613e+01    3.31272e+02    1.05338e+03    4.56226e+01    6.73503e+02
  mc.p5.hnu.298.nodk            298        0.08880        0.29800        0.30476        0.00330        0.21373        0.00050        0.88009        0.01610     1186.65213     1883.05628       70.88714     1817.00000    1.36904e+02    6.40543e+02    1.36904e+02    1.07161e-05    3.72476e-06    7.82749e-08    2.72072e-08    8.31146e+01   -7.94761e-01    2.20732e+02    1.72778e-05    6.00550e-06    7.60038e+01    5.94919e-06    2.06785e-06    3.04554e+02    2.38389e-05    8.28605e-06    4.80742e+01    3.76300e-06    1.30796e-06    3.88371e+02    3.03997e-05    1.05665e-05    3.40646e+01    2.66640e-06    9.26801e-07    8.54629e+01    6.68960e-06    2.32521e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.48556e+03    9.68511e+02    3.54590e+02    8.86475e+01    3.56433e+02    1.06253e+03    5.00912e+01    6.58619e+02
  mc.p5.hnu.299.nodk            299        0.08940        0.29900        0.30533        0.00330        0.21387        0.00049        0.88548        0.01542     1075.34280     1883.00217       67.50853     1842.00000    1.32269e+02    6.18447e+02    1.32269e+02    1.03465e-05    3.60352e-06    7.82231e-08    2.72440e-08    8.02521e+01   -5.10917e-01    2.13094e+02    1.66689e-05    5.80553e-06    7.34697e+01    5.74702e-06    2.00161e-06    2.93914e+02    2.29909e-05    8.00739e-06    4.64862e+01    3.63629e-06    1.26647e-06    3.74729e+02    2.93125e-05    1.02091e-05    3.29419e+01    2.57682e-06    8.97470e-07    9.71010e+01    7.59554e-06    2.64542e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.32959e+03    8.60807e+02    3.54570e+02    8.86424e+01    3.30022e+02    1.00177e+03    5.78134e+01    5.34185e+02
  mc.p5.hnu.300.nodk            300        0.09000        0.30000        0.30545        0.00330        0.21621        0.00049        0.88211        0.01555     1093.18197     1875.40474       66.71337     1854.00000    1.30689e+02    6.04440e+02    1.30689e+02    1.01121e-05    3.52936e-06    7.73755e-08    2.70058e-08    7.95366e+01   -2.69118e-01    2.10511e+02    1.62884e-05    5.68502e-06    7.27553e+01    5.62948e-06    1.96482e-06    2.91338e+02    2.25425e-05    7.86783e-06    4.61076e+01    3.56760e-06    1.24517e-06    3.72161e+02    2.87961e-05    1.00505e-05    3.25778e+01    2.52072e-06    8.79789e-07    1.11217e+02    8.60549e-06    3.00351e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.35528e+03    8.53875e+02    3.51714e+02    8.79286e+01    2.47360e+02    9.78223e+02    6.27455e+01    5.13544e+02
  mc.p5.hnu.301.nodk            301        0.09060        0.30100        0.30651        0.00330        0.21696        0.00049        0.89474        0.01482      980.48345     1890.53717       64.02683     1833.00000    1.27050e+02    5.85581e+02    1.27050e+02    9.79661e-06    3.42682e-06    7.71084e-08    2.69723e-08    7.73949e+01   -7.43423e-01    2.04873e+02    1.57974e-05    5.52588e-06    7.11461e+01    5.48596e-06    1.91897e-06    2.83702e+02    2.18758e-05    7.65209e-06    4.47733e+01    3.45240e-06    1.20764e-06    3.61515e+02    2.78758e-05    9.75088e-06    3.17552e+01    2.44859e-06    8.56510e-07    8.19234e+01    6.31698e-06    2.20966e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.17877e+03    8.67710e+02    3.57413e+02    8.93533e+01    1.97001e+02    9.20374e+02    5.86518e+01    4.30157e+02
  mc.p5.hnu.302.nodk            302        0.09120        0.30200        0.30629        0.00330        0.21778        0.00049        0.88846        0.01476      958.16835     1862.64826       59.43103     1828.00000    1.20474e+02    5.53203e+02    1.20474e+02    9.25494e-06    3.24486e-06    7.68209e-08    2.69341e-08    7.34486e+01   -4.71735e-01    1.95307e+02    1.50036e-05    5.26040e-06    6.74998e+01    5.18540e-06    1.81805e-06    2.69124e+02    2.06743e-05    7.24860e-06    4.24824e+01    3.26354e-06    1.14423e-06    3.42936e+02    2.63447e-05    9.23667e-06    3.01373e+01    2.31518e-06    8.11721e-07    9.09911e+01    6.99002e-06    2.45076e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.15649e+03    6.88345e+02    3.46946e+02    8.67365e+01    1.46633e+02    7.79672e+02    5.86216e+01    2.68600e+02
  mc.p5.hnu.303.nodk            303        0.09181        0.30300        0.30699        0.00330        0.21939        0.00051        0.89163        0.01450      920.65020     1865.42434       57.30701     1853.00000    1.17937e+02    5.37573e+02    1.17937e+02    8.99346e-06    3.16084e-06    7.62564e-08    2.68010e-08    7.17601e+01   -1.73137e-01    1.90768e+02    1.45473e-05    5.11277e-06    6.57312e+01    5.01243e-06    1.76167e-06    2.62581e+02    2.00235e-05    7.03745e-06    4.14731e+01    3.16259e-06    1.11152e-06    3.35400e+02    2.55764e-05    8.98908e-06    2.94679e+01    2.24711e-06    7.89770e-07    1.06454e+02    8.11777e-06    2.85307e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.09991e+03    6.01069e+02    3.47981e+02    8.69952e+01    1.60142e+02    7.09394e+02    5.83696e+01    2.20236e+02
  mc.p5.hnu.304.nodk            304        0.09242        0.30400        0.30727        0.00330        0.21955        0.00050        0.88764        0.01460      958.60439     1882.21658       59.82470     1855.00000    1.21651e+02    5.54084e+02    1.21651e+02    9.26968e-06    3.26617e-06    7.61992e-08    2.68488e-08    7.39000e+01   -3.68289e-01    1.96480e+02    1.49716e-05    5.27525e-06    6.78600e+01    5.17088e-06    1.82196e-06    2.71304e+02    2.06732e-05    7.28419e-06    4.28244e+01    3.26319e-06    1.14978e-06    3.45110e+02    2.62971e-05    9.26578e-06    3.03003e+01    2.30886e-06    8.13526e-07    9.73760e+01    7.41997e-06    2.61443e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.16364e+03    6.11939e+02    3.54274e+02    8.85685e+01    1.63525e+02    8.21455e+02    6.21425e+01    3.13448e+02
  mc.p5.hnu.305.nodk            305        0.09302        0.30500        0.30814        0.00330        0.22194        0.00050        0.88290        0.01479      989.81597     1878.14809       61.85589     1876.00000    1.24382e+02    5.60421e+02    1.24382e+02    9.37570e-06    3.31226e-06    7.53782e-08    2.66297e-08    7.55268e+01   -2.84415e-02    2.00203e+02    1.50910e-05    5.33135e-06    6.92006e+01    5.21622e-06    1.84279e-06    2.77031e+02    2.08821e-05    7.37725e-06    4.38384e+01    3.30446e-06    1.16740e-06    3.52843e+02    2.65966e-05    9.39609e-06    3.09592e+01    2.33365e-06    8.24434e-07    1.22378e+02    9.22463e-06    3.25889e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.22258e+03    6.09296e+02    3.52744e+02    8.81860e+01    1.92032e+02    9.13254e+02    6.19430e+01    3.86122e+02
  mc.p5.hnu.306.nodk            306        0.09364        0.30600        0.30875        0.00330        0.22237        0.00050        0.88665        0.01447      948.48563     1887.51372       59.79212     1902.00000    1.21367e+02    5.45798e+02    1.21367e+02    9.13106e-06    3.23471e-06    7.52348e-08    2.66522e-08    7.39095e+01    1.96000e-01    1.96196e+02    1.47607e-05    5.22905e-06    6.77304e+01    5.09568e-06    1.80516e-06    2.71020e+02    2.03901e-05    7.22328e-06    4.27674e+01    3.21760e-06    1.13985e-06    3.45836e+02    2.60189e-05    9.21730e-06    3.02722e+01    2.27753e-06    8.06822e-07    1.36535e+02    1.02722e-05    3.63895e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.15591e+03    5.44670e+02    3.56271e+02    8.90677e+01    1.95175e+02    8.81139e+02    6.13148e+01    2.91555e+02
  mc.p5.hnu.307.nodk            307        0.09425        0.30700        0.30867        0.00310        0.21525        0.00049        0.88395        0.01505      929.83163     1790.84307       59.34333     1796.00000    1.19346e+02    5.54452e+02    1.19346e+02    9.27584e-06    3.29541e-06    7.77223e-08    2.76123e-08    7.28867e+01    7.07526e-02    1.93172e+02    1.50138e-05    5.33393e-06    6.66051e+01    5.17670e-06    1.83912e-06    2.66996e+02    2.07515e-05    7.37237e-06    4.22971e+01    3.28743e-06    1.16792e-06    3.40814e+02    2.64889e-05    9.41066e-06    2.99042e+01    2.32422e-06    8.25722e-07    1.25411e+02    9.74727e-06    3.46290e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.14071e+03    3.86518e+02    3.20712e+02    8.01780e+01    2.39177e+02    9.46573e+02    6.24218e+01    3.45346e+02
  mc.p5.hnu.308.nodk            308        0.09486        0.30800        0.30939        0.00310        0.21642        0.00049        0.87698        0.01562     1009.22848     1783.73864       61.56515     1816.00000    1.22352e+02    5.65347e+02    1.22352e+02    9.45811e-06    3.37018e-06    7.73027e-08    2.75450e-08    7.46593e+01    4.32115e-01    1.98181e+02    1.53199e-05    5.45889e-06    6.86507e+01    5.30689e-06    1.89099e-06    2.74007e+02    2.11815e-05    7.54752e-06    4.32404e+01    3.34260e-06    1.19106e-06    3.48817e+02    2.69645e-05    9.60816e-06    3.05570e+01    2.36213e-06    8.41692e-07    1.55716e+02    1.20372e-05    4.28919e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.25790e+03    3.83457e+02    3.18172e+02    7.95431e+01    2.51572e+02    1.01381e+03    6.75832e+01    4.18226e+02
  mc.p5.hnu.309.nodk            309        0.09548        0.30900        0.30945        0.00310        0.21735        0.00049        0.88340        0.01525      994.25719     1826.16785       63.77677     1795.00000    1.26389e+02    5.81508e+02    1.26389e+02    9.72847e-06    3.47724e-06    7.69722e-08    2.75121e-08    7.67701e+01   -4.05990e-01    2.03210e+02    1.56415e-05    5.59074e-06    7.04378e+01    5.42175e-06    1.93789e-06    2.81034e+02    2.16318e-05    7.73184e-06    4.44249e+01    3.41948e-06    1.22223e-06    3.58853e+02    2.76217e-05    9.87282e-06    3.14214e+01    2.41858e-06    8.64471e-07    9.88656e+01    7.60990e-06    2.72000e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.23406e+03    4.01917e+02    3.33489e+02    8.33722e+01    3.39254e+02    1.08969e+03    7.75527e+01    5.08143e+02
  mc.p5.hnu.310.nodk            310        0.09610        0.31000        0.31113        0.00310        0.21992        0.00050        0.89960        0.01447      897.22661     1861.98926       64.02804     1781.00000    1.26290e+02    5.74266e+02    1.26290e+02    9.60732e-06    3.44498e-06    7.60734e-08    2.72783e-08    7.72113e+01   -1.04893e+00    2.05123e+02    1.56044e-05    5.59540e-06    7.06648e+01    5.37571e-06    1.92761e-06    2.82943e+02    2.15245e-05    7.71820e-06    4.47022e+01    3.40065e-06    1.21940e-06    3.60757e+02    2.74441e-05    9.84084e-06    3.16730e+01    2.40947e-06    8.63984e-07    6.92386e+01    5.26722e-06    1.88871e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.07629e+03    4.89868e+02    3.46700e+02    8.66751e+01    3.49422e+02    1.11915e+03    7.59153e+01    5.55567e+02
  mc.p5.hnu.311.nodk            311        0.09672        0.31100        0.31225        0.00310        0.22109        0.00050        0.90411        0.01401      839.25107     1870.15413       63.62102     1797.00000    1.26667e+02    5.72933e+02    1.26667e+02    9.58503e-06    3.44844e-06    7.56708e-08    2.72243e-08    7.69272e+01   -9.50953e-01    2.04495e+02    1.54743e-05    5.56725e-06    7.06727e+01    5.34786e-06    1.92402e-06    2.82319e+02    2.13633e-05    7.68594e-06    4.46005e+01    3.37495e-06    1.21422e-06    3.59127e+02    2.71754e-05    9.77699e-06    3.15560e+01    2.38787e-06    8.59091e-07    7.26550e+01    5.49786e-06    1.97798e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.00396e+03    5.25761e+02    3.49748e+02    8.74369e+01    3.27151e+02    1.12287e+03    7.58265e+01    5.54879e+02
  mc.p5.hnu.312.nodk            312        0.09734        0.31200        0.31232        0.00310        0.22205        0.00050        0.88976        0.01488      957.73564     1850.74819       64.71784     1834.00000    1.27351e+02    5.73519e+02    1.27351e+02    9.59481e-06    3.46389e-06    7.53413e-08    2.71995e-08    7.77120e+01   -2.15516e-01    2.06180e+02    1.55339e-05    5.60798e-06    7.14809e+01    5.38547e-06    1.94424e-06    2.85004e+02    2.14726e-05    7.75195e-06    4.50457e+01    3.39380e-06    1.22522e-06    3.62815e+02    2.73350e-05    9.86838e-06    3.18444e+01    2.39920e-06    8.66150e-07    1.12276e+02    8.45900e-06    3.05384e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.17622e+03    5.14906e+02    3.42527e+02    8.56317e+01    3.22828e+02    1.10903e+03    7.23061e+01    5.64948e+02
  mc.p5.hnu.313.nodk            313        0.09797        0.31300        0.31142        0.00310        0.22252        0.00050        0.89940        0.01450      903.51515     1864.53283       63.31551     1827.00000    1.25811e+02    5.65384e+02    1.25811e+02    9.45872e-06    3.42698e-06    7.51821e-08    2.72391e-08    7.66380e+01   -4.89742e-01    2.03643e+02    1.53103e-05    5.54705e-06    7.00837e+01    5.26904e-06    1.90902e-06    2.80457e+02    2.10853e-05    7.63941e-06    4.44416e+01    3.34121e-06    1.21055e-06    3.58277e+02    2.69360e-05    9.75917e-06    3.14055e+01    2.36113e-06    8.55460e-07    9.39122e+01    7.06051e-06    2.55809e-06    0.00000e+00    0.00000e+00    0.00000e+00    1.08177e+03    5.22605e+02    3.47648e+02    8.69121e+01    2.91038e+02    1.09815e+03    7.39327e+01    5.06795e+02
